,id_sim,round,attendance,id_player,decision,score,model,threshold,num_agents
0,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,0,"[0, 0]",0,0,0,,0.5,2
1,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,0,"[0, 0]",1,0,0,,0.5,2
2,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,1,"[0, 1]",0,0,0,,0.5,2
3,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,1,"[0, 1]",1,1,1,,0.5,2
4,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,2,"[1, 1]",0,1,-1,,0.5,2
5,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,2,"[1, 1]",1,1,-1,,0.5,2
6,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,3,"[0, 1]",0,0,0,,0.5,2
7,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,3,"[0, 1]",1,1,1,,0.5,2
8,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,4,"[1, 0]",0,1,1,,0.5,2
9,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,4,"[1, 0]",1,0,0,,0.5,2
10,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,5,"[1, 0]",0,1,1,,0.5,2
11,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,5,"[1, 0]",1,0,0,,0.5,2
12,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,6,"[1, 0]",0,1,1,,0.5,2
13,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,6,"[1, 0]",1,0,0,,0.5,2
14,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,7,"[0, 0]",0,0,0,,0.5,2
15,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,7,"[0, 0]",1,0,0,,0.5,2
16,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,8,"[1, 0]",0,1,1,,0.5,2
17,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,8,"[1, 0]",1,0,0,,0.5,2
18,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,9,"[1, 1]",0,1,-1,,0.5,2
19,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,9,"[1, 1]",1,1,-1,,0.5,2
20,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,10,"[0, 1]",0,0,0,,0.5,2
21,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,10,"[0, 1]",1,1,1,,0.5,2
22,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,11,"[0, 0]",0,0,0,,0.5,2
23,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,11,"[0, 0]",1,0,0,,0.5,2
24,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,12,"[1, 1]",0,1,-1,,0.5,2
25,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,12,"[1, 1]",1,1,-1,,0.5,2
26,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,13,"[1, 1]",0,1,-1,,0.5,2
27,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,13,"[1, 1]",1,1,-1,,0.5,2
28,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,14,"[1, 1]",0,1,-1,,0.5,2
29,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,14,"[1, 1]",1,1,-1,,0.5,2
30,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,15,"[1, 1]",0,1,-1,,0.5,2
31,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,15,"[1, 1]",1,1,-1,,0.5,2
32,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,16,"[0, 1]",0,0,0,,0.5,2
33,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,16,"[0, 1]",1,1,1,,0.5,2
34,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,17,"[1, 1]",0,1,-1,,0.5,2
35,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,17,"[1, 1]",1,1,-1,,0.5,2
36,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,18,"[1, 1]",0,1,-1,,0.5,2
37,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,18,"[1, 1]",1,1,-1,,0.5,2
38,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,19,"[0, 1]",0,0,0,,0.5,2
39,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,19,"[0, 1]",1,1,1,,0.5,2
40,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,20,"[1, 1]",0,1,-1,,0.5,2
41,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,20,"[1, 1]",1,1,-1,,0.5,2
42,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,21,"[0, 0]",0,0,0,,0.5,2
43,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,21,"[0, 0]",1,0,0,,0.5,2
44,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,22,"[0, 1]",0,0,0,,0.5,2
45,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,22,"[0, 1]",1,1,1,,0.5,2
46,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,23,"[1, 0]",0,1,1,,0.5,2
47,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,23,"[1, 0]",1,0,0,,0.5,2
48,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,24,"[1, 0]",0,1,1,,0.5,2
49,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,24,"[1, 0]",1,0,0,,0.5,2
50,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,25,"[1, 1]",0,1,-1,,0.5,2
51,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,25,"[1, 1]",1,1,-1,,0.5,2
52,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,26,"[0, 1]",0,0,0,,0.5,2
53,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,26,"[0, 1]",1,1,1,,0.5,2
54,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,27,"[1, 0]",0,1,1,,0.5,2
55,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,27,"[1, 0]",1,0,0,,0.5,2
56,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,28,"[0, 0]",0,0,0,,0.5,2
57,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,28,"[0, 0]",1,0,0,,0.5,2
58,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,29,"[1, 1]",0,1,-1,,0.5,2
59,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,29,"[1, 1]",1,1,-1,,0.5,2
60,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,30,"[0, 1]",0,0,0,,0.5,2
61,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,30,"[0, 1]",1,1,1,,0.5,2
62,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,31,"[1, 0]",0,1,1,,0.5,2
63,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,31,"[1, 0]",1,0,0,,0.5,2
64,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,32,"[1, 0]",0,1,1,,0.5,2
65,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,32,"[1, 0]",1,0,0,,0.5,2
66,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,33,"[1, 0]",0,1,1,,0.5,2
67,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,33,"[1, 0]",1,0,0,,0.5,2
68,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,34,"[0, 0]",0,0,0,,0.5,2
69,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,34,"[0, 0]",1,0,0,,0.5,2
70,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,35,"[1, 0]",0,1,1,,0.5,2
71,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,35,"[1, 0]",1,0,0,,0.5,2
72,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,36,"[1, 0]",0,1,1,,0.5,2
73,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,36,"[1, 0]",1,0,0,,0.5,2
74,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,37,"[1, 1]",0,1,-1,,0.5,2
75,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,37,"[1, 1]",1,1,-1,,0.5,2
76,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,38,"[0, 0]",0,0,0,,0.5,2
77,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,38,"[0, 0]",1,0,0,,0.5,2
78,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,39,"[1, 1]",0,1,-1,,0.5,2
79,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,39,"[1, 1]",1,1,-1,,0.5,2
80,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,40,"[0, 1]",0,0,0,,0.5,2
81,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,40,"[0, 1]",1,1,1,,0.5,2
82,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,41,"[1, 0]",0,1,1,,0.5,2
83,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,41,"[1, 0]",1,0,0,,0.5,2
84,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,42,"[0, 0]",0,0,0,,0.5,2
85,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,42,"[0, 0]",1,0,0,,0.5,2
86,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,43,"[0, 0]",0,0,0,,0.5,2
87,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,43,"[0, 0]",1,0,0,,0.5,2
88,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,44,"[1, 1]",0,1,-1,,0.5,2
89,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,44,"[1, 1]",1,1,-1,,0.5,2
90,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,45,"[1, 1]",0,1,-1,,0.5,2
91,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,45,"[1, 1]",1,1,-1,,0.5,2
92,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,46,"[0, 1]",0,0,0,,0.5,2
93,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,46,"[0, 1]",1,1,1,,0.5,2
94,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,47,"[1, 0]",0,1,1,,0.5,2
95,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,47,"[1, 0]",1,0,0,,0.5,2
96,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,48,"[0, 0]",0,0,0,,0.5,2
97,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,48,"[0, 0]",1,0,0,,0.5,2
98,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,49,"[1, 1]",0,1,-1,,0.5,2
99,84e746a6-5d0c-11f0-8e9d-beb3bfa57af1,49,"[1, 1]",1,1,-1,,0.5,2
100,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,0,"[0, 0]",0,0,0,,0.5,2
101,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,0,"[0, 0]",1,0,0,,0.5,2
102,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,1,"[1, 0]",0,1,1,,0.5,2
103,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,1,"[1, 0]",1,0,0,,0.5,2
104,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,2,"[1, 1]",0,1,-1,,0.5,2
105,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,2,"[1, 1]",1,1,-1,,0.5,2
106,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,3,"[1, 0]",0,1,1,,0.5,2
107,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,3,"[1, 0]",1,0,0,,0.5,2
108,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,4,"[0, 1]",0,0,0,,0.5,2
109,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,4,"[0, 1]",1,1,1,,0.5,2
110,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,5,"[0, 1]",0,0,0,,0.5,2
111,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,5,"[0, 1]",1,1,1,,0.5,2
112,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,6,"[1, 0]",0,1,1,,0.5,2
113,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,6,"[1, 0]",1,0,0,,0.5,2
114,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,7,"[1, 1]",0,1,-1,,0.5,2
115,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,7,"[1, 1]",1,1,-1,,0.5,2
116,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,8,"[0, 1]",0,0,0,,0.5,2
117,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,8,"[0, 1]",1,1,1,,0.5,2
118,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,9,"[1, 1]",0,1,-1,,0.5,2
119,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,9,"[1, 1]",1,1,-1,,0.5,2
120,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,10,"[1, 0]",0,1,1,,0.5,2
121,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,10,"[1, 0]",1,0,0,,0.5,2
122,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,11,"[0, 1]",0,0,0,,0.5,2
123,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,11,"[0, 1]",1,1,1,,0.5,2
124,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,12,"[0, 0]",0,0,0,,0.5,2
125,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,12,"[0, 0]",1,0,0,,0.5,2
126,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,13,"[0, 0]",0,0,0,,0.5,2
127,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,13,"[0, 0]",1,0,0,,0.5,2
128,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,14,"[1, 1]",0,1,-1,,0.5,2
129,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,14,"[1, 1]",1,1,-1,,0.5,2
130,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,15,"[1, 0]",0,1,1,,0.5,2
131,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,15,"[1, 0]",1,0,0,,0.5,2
132,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,16,"[0, 1]",0,0,0,,0.5,2
133,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,16,"[0, 1]",1,1,1,,0.5,2
134,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,17,"[1, 1]",0,1,-1,,0.5,2
135,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,17,"[1, 1]",1,1,-1,,0.5,2
136,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,18,"[1, 0]",0,1,1,,0.5,2
137,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,18,"[1, 0]",1,0,0,,0.5,2
138,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,19,"[1, 1]",0,1,-1,,0.5,2
139,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,19,"[1, 1]",1,1,-1,,0.5,2
140,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,20,"[1, 0]",0,1,1,,0.5,2
141,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,20,"[1, 0]",1,0,0,,0.5,2
142,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,21,"[0, 0]",0,0,0,,0.5,2
143,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,21,"[0, 0]",1,0,0,,0.5,2
144,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,22,"[0, 0]",0,0,0,,0.5,2
145,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,22,"[0, 0]",1,0,0,,0.5,2
146,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,23,"[1, 1]",0,1,-1,,0.5,2
147,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,23,"[1, 1]",1,1,-1,,0.5,2
148,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,24,"[1, 1]",0,1,-1,,0.5,2
149,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,24,"[1, 1]",1,1,-1,,0.5,2
150,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,25,"[1, 0]",0,1,1,,0.5,2
151,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,25,"[1, 0]",1,0,0,,0.5,2
152,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,26,"[0, 0]",0,0,0,,0.5,2
153,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,26,"[0, 0]",1,0,0,,0.5,2
154,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,27,"[1, 0]",0,1,1,,0.5,2
155,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,27,"[1, 0]",1,0,0,,0.5,2
156,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,28,"[0, 1]",0,0,0,,0.5,2
157,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,28,"[0, 1]",1,1,1,,0.5,2
158,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,29,"[1, 1]",0,1,-1,,0.5,2
159,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,29,"[1, 1]",1,1,-1,,0.5,2
160,84ed2b70-5d0c-11f0-8e9d-beb3bfa57af1,30,"[1, 0]",0,1,1,,0.5,2
