,id_sim,round,attendance,id_player,decision,score,model,threshold,num_agents
0,48d33924-5d0f-11f0-ba35-beb3bfa57af1,0,"[0, 0]",0,0,0,,0.5,2
1,48d33924-5d0f-11f0-ba35-beb3bfa57af1,0,"[0, 0]",1,0,0,,0.5,2
2,48d33924-5d0f-11f0-ba35-beb3bfa57af1,1,"[1, 0]",0,1,1,,0.5,2
3,48d33924-5d0f-11f0-ba35-beb3bfa57af1,1,"[1, 0]",1,0,0,,0.5,2
4,48d33924-5d0f-11f0-ba35-beb3bfa57af1,2,"[0, 1]",0,0,0,,0.5,2
5,48d33924-5d0f-11f0-ba35-beb3bfa57af1,2,"[0, 1]",1,1,1,,0.5,2
6,48d33924-5d0f-11f0-ba35-beb3bfa57af1,3,"[0, 1]",0,0,0,,0.5,2
7,48d33924-5d0f-11f0-ba35-beb3bfa57af1,3,"[0, 1]",1,1,1,,0.5,2
8,48d33924-5d0f-11f0-ba35-beb3bfa57af1,4,"[1, 0]",0,1,1,,0.5,2
9,48d33924-5d0f-11f0-ba35-beb3bfa57af1,4,"[1, 0]",1,0,0,,0.5,2
10,48d33924-5d0f-11f0-ba35-beb3bfa57af1,5,"[0, 1]",0,0,0,,0.5,2
11,48d33924-5d0f-11f0-ba35-beb3bfa57af1,5,"[0, 1]",1,1,1,,0.5,2
12,48d33924-5d0f-11f0-ba35-beb3bfa57af1,6,"[0, 1]",0,0,0,,0.5,2
13,48d33924-5d0f-11f0-ba35-beb3bfa57af1,6,"[0, 1]",1,1,1,,0.5,2
14,48d33924-5d0f-11f0-ba35-beb3bfa57af1,7,"[0, 0]",0,0,0,,0.5,2
15,48d33924-5d0f-11f0-ba35-beb3bfa57af1,7,"[0, 0]",1,0,0,,0.5,2
16,48d33924-5d0f-11f0-ba35-beb3bfa57af1,8,"[1, 0]",0,1,1,,0.5,2
17,48d33924-5d0f-11f0-ba35-beb3bfa57af1,8,"[1, 0]",1,0,0,,0.5,2
18,48d33924-5d0f-11f0-ba35-beb3bfa57af1,9,"[1, 1]",0,1,-1,,0.5,2
19,48d33924-5d0f-11f0-ba35-beb3bfa57af1,9,"[1, 1]",1,1,-1,,0.5,2
20,48d33924-5d0f-11f0-ba35-beb3bfa57af1,10,"[0, 0]",0,0,0,,0.5,2
21,48d33924-5d0f-11f0-ba35-beb3bfa57af1,10,"[0, 0]",1,0,0,,0.5,2
22,48d33924-5d0f-11f0-ba35-beb3bfa57af1,11,"[0, 0]",0,0,0,,0.5,2
23,48d33924-5d0f-11f0-ba35-beb3bfa57af1,11,"[0, 0]",1,0,0,,0.5,2
