,id_sim,round,attendance,id_player,decision,score,model,threshold,num_agents
0,326399b4-0100-11f0-84a1-200b7412e5ea,0,"[0, 1]",0,0,0,,0.5,2
1,326399b4-0100-11f0-84a1-200b7412e5ea,0,"[0, 1]",1,1,1,,0.5,2
2,326399b4-0100-11f0-84a1-200b7412e5ea,1,"[1, 0]",0,1,1,,0.5,2
3,326399b4-0100-11f0-84a1-200b7412e5ea,1,"[1, 0]",1,0,0,,0.5,2
4,326399b4-0100-11f0-84a1-200b7412e5ea,2,"[0, 0]",0,0,0,,0.5,2
5,326399b4-0100-11f0-84a1-200b7412e5ea,2,"[0, 0]",1,0,0,,0.5,2
6,326399b4-0100-11f0-84a1-200b7412e5ea,3,"[0, 1]",0,0,0,,0.5,2
7,326399b4-0100-11f0-84a1-200b7412e5ea,3,"[0, 1]",1,1,1,,0.5,2
8,326399b4-0100-11f0-84a1-200b7412e5ea,4,"[1, 0]",0,1,1,,0.5,2
9,326399b4-0100-11f0-84a1-200b7412e5ea,4,"[1, 0]",1,0,0,,0.5,2
10,326399b4-0100-11f0-84a1-200b7412e5ea,5,"[1, 1]",0,1,-1,,0.5,2
11,326399b4-0100-11f0-84a1-200b7412e5ea,5,"[1, 1]",1,1,-1,,0.5,2
12,326399b4-0100-11f0-84a1-200b7412e5ea,6,"[0, 1]",0,0,0,,0.5,2
13,326399b4-0100-11f0-84a1-200b7412e5ea,6,"[0, 1]",1,1,1,,0.5,2
14,326399b4-0100-11f0-84a1-200b7412e5ea,7,"[0, 1]",0,0,0,,0.5,2
15,326399b4-0100-11f0-84a1-200b7412e5ea,7,"[0, 1]",1,1,1,,0.5,2
16,326399b4-0100-11f0-84a1-200b7412e5ea,8,"[0, 1]",0,0,0,,0.5,2
17,326399b4-0100-11f0-84a1-200b7412e5ea,8,"[0, 1]",1,1,1,,0.5,2
18,326399b4-0100-11f0-84a1-200b7412e5ea,9,"[1, 1]",0,1,-1,,0.5,2
19,326399b4-0100-11f0-84a1-200b7412e5ea,9,"[1, 1]",1,1,-1,,0.5,2
20,326399b4-0100-11f0-84a1-200b7412e5ea,10,"[0, 1]",0,0,0,,0.5,2
21,326399b4-0100-11f0-84a1-200b7412e5ea,10,"[0, 1]",1,1,1,,0.5,2
22,326399b4-0100-11f0-84a1-200b7412e5ea,11,"[0, 0]",0,0,0,,0.5,2
23,326399b4-0100-11f0-84a1-200b7412e5ea,11,"[0, 0]",1,0,0,,0.5,2
24,326399b4-0100-11f0-84a1-200b7412e5ea,12,"[1, 0]",0,1,1,,0.5,2
25,326399b4-0100-11f0-84a1-200b7412e5ea,12,"[1, 0]",1,0,0,,0.5,2
26,326399b4-0100-11f0-84a1-200b7412e5ea,13,"[1, 0]",0,1,1,,0.5,2
27,326399b4-0100-11f0-84a1-200b7412e5ea,13,"[1, 0]",1,0,0,,0.5,2
28,326399b4-0100-11f0-84a1-200b7412e5ea,14,"[1, 0]",0,1,1,,0.5,2
29,326399b4-0100-11f0-84a1-200b7412e5ea,14,"[1, 0]",1,0,0,,0.5,2
30,326399b4-0100-11f0-84a1-200b7412e5ea,15,"[1, 0]",0,1,1,,0.5,2
31,326399b4-0100-11f0-84a1-200b7412e5ea,15,"[1, 0]",1,0,0,,0.5,2
32,326399b4-0100-11f0-84a1-200b7412e5ea,16,"[0, 0]",0,0,0,,0.5,2
33,326399b4-0100-11f0-84a1-200b7412e5ea,16,"[0, 0]",1,0,0,,0.5,2
34,326399b4-0100-11f0-84a1-200b7412e5ea,17,"[1, 0]",0,1,1,,0.5,2
35,326399b4-0100-11f0-84a1-200b7412e5ea,17,"[1, 0]",1,0,0,,0.5,2
36,326399b4-0100-11f0-84a1-200b7412e5ea,18,"[1, 0]",0,1,1,,0.5,2
37,326399b4-0100-11f0-84a1-200b7412e5ea,18,"[1, 0]",1,0,0,,0.5,2
38,326399b4-0100-11f0-84a1-200b7412e5ea,19,"[1, 0]",0,1,1,,0.5,2
39,326399b4-0100-11f0-84a1-200b7412e5ea,19,"[1, 0]",1,0,0,,0.5,2
40,326399b4-0100-11f0-84a1-200b7412e5ea,20,"[1, 0]",0,1,1,,0.5,2
41,326399b4-0100-11f0-84a1-200b7412e5ea,20,"[1, 0]",1,0,0,,0.5,2
42,326399b4-0100-11f0-84a1-200b7412e5ea,21,"[1, 1]",0,1,-1,,0.5,2
43,326399b4-0100-11f0-84a1-200b7412e5ea,21,"[1, 1]",1,1,-1,,0.5,2
44,326399b4-0100-11f0-84a1-200b7412e5ea,22,"[0, 1]",0,0,0,,0.5,2
45,326399b4-0100-11f0-84a1-200b7412e5ea,22,"[0, 1]",1,1,1,,0.5,2
46,326399b4-0100-11f0-84a1-200b7412e5ea,23,"[0, 0]",0,0,0,,0.5,2
47,326399b4-0100-11f0-84a1-200b7412e5ea,23,"[0, 0]",1,0,0,,0.5,2
48,326399b4-0100-11f0-84a1-200b7412e5ea,24,"[1, 0]",0,1,1,,0.5,2
49,326399b4-0100-11f0-84a1-200b7412e5ea,24,"[1, 0]",1,0,0,,0.5,2
50,326399b4-0100-11f0-84a1-200b7412e5ea,25,"[1, 0]",0,1,1,,0.5,2
51,326399b4-0100-11f0-84a1-200b7412e5ea,25,"[1, 0]",1,0,0,,0.5,2
52,326399b4-0100-11f0-84a1-200b7412e5ea,26,"[1, 0]",0,1,1,,0.5,2
53,326399b4-0100-11f0-84a1-200b7412e5ea,26,"[1, 0]",1,0,0,,0.5,2
54,326399b4-0100-11f0-84a1-200b7412e5ea,27,"[1, 0]",0,1,1,,0.5,2
55,326399b4-0100-11f0-84a1-200b7412e5ea,27,"[1, 0]",1,0,0,,0.5,2
56,326399b4-0100-11f0-84a1-200b7412e5ea,28,"[1, 0]",0,1,1,,0.5,2
57,326399b4-0100-11f0-84a1-200b7412e5ea,28,"[1, 0]",1,0,0,,0.5,2
58,326399b4-0100-11f0-84a1-200b7412e5ea,29,"[1, 0]",0,1,1,,0.5,2
59,326399b4-0100-11f0-84a1-200b7412e5ea,29,"[1, 0]",1,0,0,,0.5,2
60,326399b4-0100-11f0-84a1-200b7412e5ea,30,"[1, 0]",0,1,1,,0.5,2
61,326399b4-0100-11f0-84a1-200b7412e5ea,30,"[1, 0]",1,0,0,,0.5,2
62,326399b4-0100-11f0-84a1-200b7412e5ea,31,"[1, 0]",0,1,1,,0.5,2
63,326399b4-0100-11f0-84a1-200b7412e5ea,31,"[1, 0]",1,0,0,,0.5,2
64,326399b4-0100-11f0-84a1-200b7412e5ea,32,"[1, 0]",0,1,1,,0.5,2
65,326399b4-0100-11f0-84a1-200b7412e5ea,32,"[1, 0]",1,0,0,,0.5,2
66,326399b4-0100-11f0-84a1-200b7412e5ea,33,"[1, 0]",0,1,1,,0.5,2
67,326399b4-0100-11f0-84a1-200b7412e5ea,33,"[1, 0]",1,0,0,,0.5,2
68,326399b4-0100-11f0-84a1-200b7412e5ea,34,"[1, 0]",0,1,1,,0.5,2
69,326399b4-0100-11f0-84a1-200b7412e5ea,34,"[1, 0]",1,0,0,,0.5,2
70,326399b4-0100-11f0-84a1-200b7412e5ea,35,"[1, 0]",0,1,1,,0.5,2
71,326399b4-0100-11f0-84a1-200b7412e5ea,35,"[1, 0]",1,0,0,,0.5,2
72,326399b4-0100-11f0-84a1-200b7412e5ea,36,"[1, 0]",0,1,1,,0.5,2
73,326399b4-0100-11f0-84a1-200b7412e5ea,36,"[1, 0]",1,0,0,,0.5,2
74,326399b4-0100-11f0-84a1-200b7412e5ea,37,"[1, 0]",0,1,1,,0.5,2
75,326399b4-0100-11f0-84a1-200b7412e5ea,37,"[1, 0]",1,0,0,,0.5,2
76,326399b4-0100-11f0-84a1-200b7412e5ea,38,"[1, 0]",0,1,1,,0.5,2
77,326399b4-0100-11f0-84a1-200b7412e5ea,38,"[1, 0]",1,0,0,,0.5,2
78,326399b4-0100-11f0-84a1-200b7412e5ea,39,"[1, 0]",0,1,1,,0.5,2
79,326399b4-0100-11f0-84a1-200b7412e5ea,39,"[1, 0]",1,0,0,,0.5,2
80,326399b4-0100-11f0-84a1-200b7412e5ea,40,"[1, 0]",0,1,1,,0.5,2
81,326399b4-0100-11f0-84a1-200b7412e5ea,40,"[1, 0]",1,0,0,,0.5,2
82,326399b4-0100-11f0-84a1-200b7412e5ea,41,"[1, 0]",0,1,1,,0.5,2
83,326399b4-0100-11f0-84a1-200b7412e5ea,41,"[1, 0]",1,0,0,,0.5,2
84,326399b4-0100-11f0-84a1-200b7412e5ea,42,"[1, 0]",0,1,1,,0.5,2
85,326399b4-0100-11f0-84a1-200b7412e5ea,42,"[1, 0]",1,0,0,,0.5,2
86,326399b4-0100-11f0-84a1-200b7412e5ea,43,"[1, 0]",0,1,1,,0.5,2
87,326399b4-0100-11f0-84a1-200b7412e5ea,43,"[1, 0]",1,0,0,,0.5,2
88,326399b4-0100-11f0-84a1-200b7412e5ea,44,"[1, 0]",0,1,1,,0.5,2
89,326399b4-0100-11f0-84a1-200b7412e5ea,44,"[1, 0]",1,0,0,,0.5,2
90,326399b4-0100-11f0-84a1-200b7412e5ea,45,"[1, 0]",0,1,1,,0.5,2
91,326399b4-0100-11f0-84a1-200b7412e5ea,45,"[1, 0]",1,0,0,,0.5,2
92,326399b4-0100-11f0-84a1-200b7412e5ea,46,"[1, 0]",0,1,1,,0.5,2
93,326399b4-0100-11f0-84a1-200b7412e5ea,46,"[1, 0]",1,0,0,,0.5,2
94,326399b4-0100-11f0-84a1-200b7412e5ea,47,"[1, 0]",0,1,1,,0.5,2
95,326399b4-0100-11f0-84a1-200b7412e5ea,47,"[1, 0]",1,0,0,,0.5,2
96,326399b4-0100-11f0-84a1-200b7412e5ea,48,"[1, 0]",0,1,1,,0.5,2
97,326399b4-0100-11f0-84a1-200b7412e5ea,48,"[1, 0]",1,0,0,,0.5,2
