,id_sim,round,attendance,id_player,decision,score,model,threshold,num_agents
0,7220aa6a-066f-11f0-8131-beb3bfa57af1,0,"[0, 0, 1]",0,0,0,,0.3333333333333333,3
1,7220aa6a-066f-11f0-8131-beb3bfa57af1,0,"[0, 0, 1]",1,0,0,,0.3333333333333333,3
2,7220aa6a-066f-11f0-8131-beb3bfa57af1,0,"[0, 0, 1]",2,1,1,,0.3333333333333333,3
3,7220aa6a-066f-11f0-8131-beb3bfa57af1,1,"[1, 0, 0]",0,1,1,,0.3333333333333333,3
4,7220aa6a-066f-11f0-8131-beb3bfa57af1,1,"[1, 0, 0]",1,0,0,,0.3333333333333333,3
5,7220aa6a-066f-11f0-8131-beb3bfa57af1,1,"[1, 0, 0]",2,0,0,,0.3333333333333333,3
6,7220aa6a-066f-11f0-8131-beb3bfa57af1,2,"[1, 1, 0]",0,1,-1,,0.3333333333333333,3
7,7220aa6a-066f-11f0-8131-beb3bfa57af1,2,"[1, 1, 0]",1,1,-1,,0.3333333333333333,3
8,7220aa6a-066f-11f0-8131-beb3bfa57af1,2,"[1, 1, 0]",2,0,0,,0.3333333333333333,3
9,7220aa6a-066f-11f0-8131-beb3bfa57af1,3,"[1, 1, 0]",0,1,-1,,0.3333333333333333,3
10,7220aa6a-066f-11f0-8131-beb3bfa57af1,3,"[1, 1, 0]",1,1,-1,,0.3333333333333333,3
11,7220aa6a-066f-11f0-8131-beb3bfa57af1,3,"[1, 1, 0]",2,0,0,,0.3333333333333333,3
12,7220aa6a-066f-11f0-8131-beb3bfa57af1,4,"[1, 1, 1]",0,1,-1,,0.3333333333333333,3
13,7220aa6a-066f-11f0-8131-beb3bfa57af1,4,"[1, 1, 1]",1,1,-1,,0.3333333333333333,3
14,7220aa6a-066f-11f0-8131-beb3bfa57af1,4,"[1, 1, 1]",2,1,-1,,0.3333333333333333,3
15,7220aa6a-066f-11f0-8131-beb3bfa57af1,5,"[0, 0, 1]",0,0,0,,0.3333333333333333,3
16,7220aa6a-066f-11f0-8131-beb3bfa57af1,5,"[0, 0, 1]",1,0,0,,0.3333333333333333,3
17,7220aa6a-066f-11f0-8131-beb3bfa57af1,5,"[0, 0, 1]",2,1,1,,0.3333333333333333,3
18,7220aa6a-066f-11f0-8131-beb3bfa57af1,6,"[0, 0, 1]",0,0,0,,0.3333333333333333,3
19,7220aa6a-066f-11f0-8131-beb3bfa57af1,6,"[0, 0, 1]",1,0,0,,0.3333333333333333,3
20,7220aa6a-066f-11f0-8131-beb3bfa57af1,6,"[0, 0, 1]",2,1,1,,0.3333333333333333,3
21,7220aa6a-066f-11f0-8131-beb3bfa57af1,7,"[1, 1, 0]",0,1,-1,,0.3333333333333333,3
22,7220aa6a-066f-11f0-8131-beb3bfa57af1,7,"[1, 1, 0]",1,1,-1,,0.3333333333333333,3
23,7220aa6a-066f-11f0-8131-beb3bfa57af1,7,"[1, 1, 0]",2,0,0,,0.3333333333333333,3
24,7220aa6a-066f-11f0-8131-beb3bfa57af1,8,"[0, 0, 1]",0,0,0,,0.3333333333333333,3
25,7220aa6a-066f-11f0-8131-beb3bfa57af1,8,"[0, 0, 1]",1,0,0,,0.3333333333333333,3
26,7220aa6a-066f-11f0-8131-beb3bfa57af1,8,"[0, 0, 1]",2,1,1,,0.3333333333333333,3
27,7220aa6a-066f-11f0-8131-beb3bfa57af1,9,"[1, 1, 0]",0,1,-1,,0.3333333333333333,3
28,7220aa6a-066f-11f0-8131-beb3bfa57af1,9,"[1, 1, 0]",1,1,-1,,0.3333333333333333,3
29,7220aa6a-066f-11f0-8131-beb3bfa57af1,9,"[1, 1, 0]",2,0,0,,0.3333333333333333,3
30,7220aa6a-066f-11f0-8131-beb3bfa57af1,10,"[0, 0, 1]",0,0,0,,0.3333333333333333,3
31,7220aa6a-066f-11f0-8131-beb3bfa57af1,10,"[0, 0, 1]",1,0,0,,0.3333333333333333,3
32,7220aa6a-066f-11f0-8131-beb3bfa57af1,10,"[0, 0, 1]",2,1,1,,0.3333333333333333,3
33,7220aa6a-066f-11f0-8131-beb3bfa57af1,11,"[0, 1, 0]",0,0,0,,0.3333333333333333,3
34,7220aa6a-066f-11f0-8131-beb3bfa57af1,11,"[0, 1, 0]",1,1,1,,0.3333333333333333,3
35,7220aa6a-066f-11f0-8131-beb3bfa57af1,11,"[0, 1, 0]",2,0,0,,0.3333333333333333,3
36,7220aa6a-066f-11f0-8131-beb3bfa57af1,12,"[0, 1, 0]",0,0,0,,0.3333333333333333,3
37,7220aa6a-066f-11f0-8131-beb3bfa57af1,12,"[0, 1, 0]",1,1,1,,0.3333333333333333,3
38,7220aa6a-066f-11f0-8131-beb3bfa57af1,12,"[0, 1, 0]",2,0,0,,0.3333333333333333,3
39,7220aa6a-066f-11f0-8131-beb3bfa57af1,13,"[0, 1, 0]",0,0,0,,0.3333333333333333,3
40,7220aa6a-066f-11f0-8131-beb3bfa57af1,13,"[0, 1, 0]",1,1,1,,0.3333333333333333,3
41,7220aa6a-066f-11f0-8131-beb3bfa57af1,13,"[0, 1, 0]",2,0,0,,0.3333333333333333,3
42,7220aa6a-066f-11f0-8131-beb3bfa57af1,14,"[0, 1, 1]",0,0,0,,0.3333333333333333,3
43,7220aa6a-066f-11f0-8131-beb3bfa57af1,14,"[0, 1, 1]",1,1,-1,,0.3333333333333333,3
44,7220aa6a-066f-11f0-8131-beb3bfa57af1,14,"[0, 1, 1]",2,1,-1,,0.3333333333333333,3
45,7220aa6a-066f-11f0-8131-beb3bfa57af1,15,"[0, 1, 1]",0,0,0,,0.3333333333333333,3
46,7220aa6a-066f-11f0-8131-beb3bfa57af1,15,"[0, 1, 1]",1,1,-1,,0.3333333333333333,3
47,7220aa6a-066f-11f0-8131-beb3bfa57af1,15,"[0, 1, 1]",2,1,-1,,0.3333333333333333,3
48,7220aa6a-066f-11f0-8131-beb3bfa57af1,16,"[1, 1, 0]",0,1,-1,,0.3333333333333333,3
49,7220aa6a-066f-11f0-8131-beb3bfa57af1,16,"[1, 1, 0]",1,1,-1,,0.3333333333333333,3
50,7220aa6a-066f-11f0-8131-beb3bfa57af1,16,"[1, 1, 0]",2,0,0,,0.3333333333333333,3
51,7220aa6a-066f-11f0-8131-beb3bfa57af1,17,"[0, 0, 1]",0,0,0,,0.3333333333333333,3
52,7220aa6a-066f-11f0-8131-beb3bfa57af1,17,"[0, 0, 1]",1,0,0,,0.3333333333333333,3
53,7220aa6a-066f-11f0-8131-beb3bfa57af1,17,"[0, 0, 1]",2,1,1,,0.3333333333333333,3
54,7220aa6a-066f-11f0-8131-beb3bfa57af1,18,"[0, 0, 1]",0,0,0,,0.3333333333333333,3
55,7220aa6a-066f-11f0-8131-beb3bfa57af1,18,"[0, 0, 1]",1,0,0,,0.3333333333333333,3
56,7220aa6a-066f-11f0-8131-beb3bfa57af1,18,"[0, 0, 1]",2,1,1,,0.3333333333333333,3
57,7220aa6a-066f-11f0-8131-beb3bfa57af1,19,"[0, 1, 0]",0,0,0,,0.3333333333333333,3
58,7220aa6a-066f-11f0-8131-beb3bfa57af1,19,"[0, 1, 0]",1,1,1,,0.3333333333333333,3
59,7220aa6a-066f-11f0-8131-beb3bfa57af1,19,"[0, 1, 0]",2,0,0,,0.3333333333333333,3
60,7220aa6a-066f-11f0-8131-beb3bfa57af1,20,"[1, 0, 0]",0,1,1,,0.3333333333333333,3
61,7220aa6a-066f-11f0-8131-beb3bfa57af1,20,"[1, 0, 0]",1,0,0,,0.3333333333333333,3
62,7220aa6a-066f-11f0-8131-beb3bfa57af1,20,"[1, 0, 0]",2,0,0,,0.3333333333333333,3
63,7220aa6a-066f-11f0-8131-beb3bfa57af1,21,"[0, 0, 0]",0,0,0,,0.3333333333333333,3
64,7220aa6a-066f-11f0-8131-beb3bfa57af1,21,"[0, 0, 0]",1,0,0,,0.3333333333333333,3
65,7220aa6a-066f-11f0-8131-beb3bfa57af1,21,"[0, 0, 0]",2,0,0,,0.3333333333333333,3
66,7220aa6a-066f-11f0-8131-beb3bfa57af1,22,"[0, 0, 0]",0,0,0,,0.3333333333333333,3
67,7220aa6a-066f-11f0-8131-beb3bfa57af1,22,"[0, 0, 0]",1,0,0,,0.3333333333333333,3
68,7220aa6a-066f-11f0-8131-beb3bfa57af1,22,"[0, 0, 0]",2,0,0,,0.3333333333333333,3
69,7220aa6a-066f-11f0-8131-beb3bfa57af1,23,"[1, 1, 0]",0,1,-1,,0.3333333333333333,3
70,7220aa6a-066f-11f0-8131-beb3bfa57af1,23,"[1, 1, 0]",1,1,-1,,0.3333333333333333,3
71,7220aa6a-066f-11f0-8131-beb3bfa57af1,23,"[1, 1, 0]",2,0,0,,0.3333333333333333,3
