,Unnamed: 0,id_sim,round,attendance,id_player,decision,score,model,threshold,num_agents
0,0,d3866174-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1]",0,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
1,1,d3866174-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1]",1,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
2,2,d3866174-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1]",2,1,1,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
3,3,d3866174-caea-11f0-b3b3-d094662e0881,1,"[1, 0, 0]",0,1,1,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
4,4,d3866174-caea-11f0-b3b3-d094662e0881,1,"[1, 0, 0]",1,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
5,5,d3866174-caea-11f0-b3b3-d094662e0881,1,"[1, 0, 0]",2,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
6,6,d3866174-caea-11f0-b3b3-d094662e0881,2,"[0, 1, 0]",0,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
7,7,d3866174-caea-11f0-b3b3-d094662e0881,2,"[0, 1, 0]",1,1,1,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
8,8,d3866174-caea-11f0-b3b3-d094662e0881,2,"[0, 1, 0]",2,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
9,9,d3866174-caea-11f0-b3b3-d094662e0881,3,"[0, 0, 1]",0,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
10,10,d3866174-caea-11f0-b3b3-d094662e0881,3,"[0, 0, 1]",1,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
11,11,d3866174-caea-11f0-b3b3-d094662e0881,3,"[0, 0, 1]",2,1,1,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
12,12,d3866174-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0]",0,1,1,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
13,13,d3866174-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0]",1,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
14,14,d3866174-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0]",2,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
15,15,d3866174-caea-11f0-b3b3-d094662e0881,5,"[0, 1, 0]",0,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
16,16,d3866174-caea-11f0-b3b3-d094662e0881,5,"[0, 1, 0]",1,1,1,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
17,17,d3866174-caea-11f0-b3b3-d094662e0881,5,"[0, 1, 0]",2,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
18,18,d3866174-caea-11f0-b3b3-d094662e0881,6,"[0, 0, 1]",0,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
19,19,d3866174-caea-11f0-b3b3-d094662e0881,6,"[0, 0, 1]",1,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
20,20,d3866174-caea-11f0-b3b3-d094662e0881,6,"[0, 0, 1]",2,1,1,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
21,21,d3866174-caea-11f0-b3b3-d094662e0881,7,"[1, 0, 0]",0,1,1,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
22,22,d3866174-caea-11f0-b3b3-d094662e0881,7,"[1, 0, 0]",1,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
23,23,d3866174-caea-11f0-b3b3-d094662e0881,7,"[1, 0, 0]",2,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
24,24,d3866174-caea-11f0-b3b3-d094662e0881,8,"[0, 1, 0]",0,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
25,25,d3866174-caea-11f0-b3b3-d094662e0881,8,"[0, 1, 0]",1,1,1,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
26,26,d3866174-caea-11f0-b3b3-d094662e0881,8,"[0, 1, 0]",2,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
27,27,d3866174-caea-11f0-b3b3-d094662e0881,9,"[0, 0, 1]",0,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
28,28,d3866174-caea-11f0-b3b3-d094662e0881,9,"[0, 0, 1]",1,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
29,29,d3866174-caea-11f0-b3b3-d094662e0881,9,"[0, 0, 1]",2,1,1,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
30,30,d3866174-caea-11f0-b3b3-d094662e0881,10,"[1, 0, 0]",0,1,1,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
31,31,d3866174-caea-11f0-b3b3-d094662e0881,10,"[1, 0, 0]",1,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
32,32,d3866174-caea-11f0-b3b3-d094662e0881,10,"[1, 0, 0]",2,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
33,33,d3866174-caea-11f0-b3b3-d094662e0881,11,"[0, 1, 0]",0,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
34,34,d3866174-caea-11f0-b3b3-d094662e0881,11,"[0, 1, 0]",1,1,1,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
35,35,d3866174-caea-11f0-b3b3-d094662e0881,11,"[0, 1, 0]",2,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
36,36,d3866174-caea-11f0-b3b3-d094662e0881,12,"[0, 0, 1]",0,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
37,37,d3866174-caea-11f0-b3b3-d094662e0881,12,"[0, 0, 1]",1,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
38,38,d3866174-caea-11f0-b3b3-d094662e0881,12,"[0, 0, 1]",2,1,1,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
39,39,d3866174-caea-11f0-b3b3-d094662e0881,13,"[1, 0, 0]",0,1,1,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
40,40,d3866174-caea-11f0-b3b3-d094662e0881,13,"[1, 0, 0]",1,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
41,41,d3866174-caea-11f0-b3b3-d094662e0881,13,"[1, 0, 0]",2,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
42,42,d3866174-caea-11f0-b3b3-d094662e0881,14,"[0, 1, 0]",0,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
43,43,d3866174-caea-11f0-b3b3-d094662e0881,14,"[0, 1, 0]",1,1,1,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
44,44,d3866174-caea-11f0-b3b3-d094662e0881,14,"[0, 1, 0]",2,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
45,45,d3866174-caea-11f0-b3b3-d094662e0881,15,"[0, 0, 1]",0,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
46,46,d3866174-caea-11f0-b3b3-d094662e0881,15,"[0, 0, 1]",1,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
47,47,d3866174-caea-11f0-b3b3-d094662e0881,15,"[0, 0, 1]",2,1,1,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
48,48,d3866174-caea-11f0-b3b3-d094662e0881,16,"[1, 0, 0]",0,1,1,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
49,49,d3866174-caea-11f0-b3b3-d094662e0881,16,"[1, 0, 0]",1,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
50,50,d3866174-caea-11f0-b3b3-d094662e0881,16,"[1, 0, 0]",2,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
51,51,d3866174-caea-11f0-b3b3-d094662e0881,17,"[0, 1, 0]",0,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
52,52,d3866174-caea-11f0-b3b3-d094662e0881,17,"[0, 1, 0]",1,1,1,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
53,53,d3866174-caea-11f0-b3b3-d094662e0881,17,"[0, 1, 0]",2,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
54,54,d3866174-caea-11f0-b3b3-d094662e0881,18,"[0, 0, 1]",0,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
55,55,d3866174-caea-11f0-b3b3-d094662e0881,18,"[0, 0, 1]",1,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
56,56,d3866174-caea-11f0-b3b3-d094662e0881,18,"[0, 0, 1]",2,1,1,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
57,57,d3866174-caea-11f0-b3b3-d094662e0881,19,"[1, 0, 0]",0,1,1,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
58,58,d3866174-caea-11f0-b3b3-d094662e0881,19,"[1, 0, 0]",1,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
59,59,d3866174-caea-11f0-b3b3-d094662e0881,19,"[1, 0, 0]",2,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
60,60,d3866174-caea-11f0-b3b3-d094662e0881,20,"[0, 1, 0]",0,0,0,FRA+Payoff+Attendance_downwards,0.3333333333333333,3
