,Unnamed: 0,id_sim,round,attendance,id_player,decision,score,model,threshold,num_agents
0,0,cfb15338-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1]",0,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
1,1,cfb15338-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1]",1,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
2,2,cfb15338-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1]",2,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
3,3,cfb15338-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1]",3,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
4,4,cfb15338-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1]",4,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
5,5,cfb15338-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1]",5,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
6,6,cfb15338-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1]",6,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
7,7,cfb15338-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1]",7,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
8,8,cfb15338-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1]",8,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
9,9,cfb15338-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1]",9,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
10,10,cfb15338-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1]",10,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
11,11,cfb15338-caea-11f0-b3b3-d094662e0881,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1]",0,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
12,12,cfb15338-caea-11f0-b3b3-d094662e0881,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1]",1,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
13,13,cfb15338-caea-11f0-b3b3-d094662e0881,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1]",2,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
14,14,cfb15338-caea-11f0-b3b3-d094662e0881,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1]",3,1,1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
15,15,cfb15338-caea-11f0-b3b3-d094662e0881,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1]",4,1,1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
16,16,cfb15338-caea-11f0-b3b3-d094662e0881,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1]",5,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
17,17,cfb15338-caea-11f0-b3b3-d094662e0881,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1]",6,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
18,18,cfb15338-caea-11f0-b3b3-d094662e0881,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1]",7,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
19,19,cfb15338-caea-11f0-b3b3-d094662e0881,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1]",8,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
20,20,cfb15338-caea-11f0-b3b3-d094662e0881,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1]",9,1,1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
21,21,cfb15338-caea-11f0-b3b3-d094662e0881,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1]",10,1,1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
22,22,cfb15338-caea-11f0-b3b3-d094662e0881,2,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1]",0,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
23,23,cfb15338-caea-11f0-b3b3-d094662e0881,2,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1]",1,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
24,24,cfb15338-caea-11f0-b3b3-d094662e0881,2,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1]",2,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
25,25,cfb15338-caea-11f0-b3b3-d094662e0881,2,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1]",3,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
26,26,cfb15338-caea-11f0-b3b3-d094662e0881,2,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1]",4,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
27,27,cfb15338-caea-11f0-b3b3-d094662e0881,2,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1]",5,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
28,28,cfb15338-caea-11f0-b3b3-d094662e0881,2,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1]",6,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
29,29,cfb15338-caea-11f0-b3b3-d094662e0881,2,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1]",7,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
30,30,cfb15338-caea-11f0-b3b3-d094662e0881,2,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1]",8,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
31,31,cfb15338-caea-11f0-b3b3-d094662e0881,2,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1]",9,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
32,32,cfb15338-caea-11f0-b3b3-d094662e0881,2,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1]",10,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
33,33,cfb15338-caea-11f0-b3b3-d094662e0881,3,"[1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1]",0,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
34,34,cfb15338-caea-11f0-b3b3-d094662e0881,3,"[1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1]",1,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
35,35,cfb15338-caea-11f0-b3b3-d094662e0881,3,"[1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1]",2,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
36,36,cfb15338-caea-11f0-b3b3-d094662e0881,3,"[1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1]",3,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
37,37,cfb15338-caea-11f0-b3b3-d094662e0881,3,"[1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1]",4,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
38,38,cfb15338-caea-11f0-b3b3-d094662e0881,3,"[1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1]",5,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
39,39,cfb15338-caea-11f0-b3b3-d094662e0881,3,"[1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1]",6,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
40,40,cfb15338-caea-11f0-b3b3-d094662e0881,3,"[1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1]",7,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
41,41,cfb15338-caea-11f0-b3b3-d094662e0881,3,"[1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1]",8,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
42,42,cfb15338-caea-11f0-b3b3-d094662e0881,3,"[1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1]",9,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
43,43,cfb15338-caea-11f0-b3b3-d094662e0881,3,"[1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1]",10,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
44,44,cfb15338-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1]",0,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
45,45,cfb15338-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1]",1,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
46,46,cfb15338-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1]",2,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
47,47,cfb15338-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1]",3,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
48,48,cfb15338-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1]",4,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
49,49,cfb15338-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1]",5,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
50,50,cfb15338-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1]",6,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
51,51,cfb15338-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1]",7,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
52,52,cfb15338-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1]",8,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
53,53,cfb15338-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1]",9,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
54,54,cfb15338-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1]",10,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
55,55,cfb15338-caea-11f0-b3b3-d094662e0881,5,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0]",0,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
56,56,cfb15338-caea-11f0-b3b3-d094662e0881,5,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0]",1,0,0,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
57,57,cfb15338-caea-11f0-b3b3-d094662e0881,5,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0]",2,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
58,58,cfb15338-caea-11f0-b3b3-d094662e0881,5,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0]",3,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
59,59,cfb15338-caea-11f0-b3b3-d094662e0881,5,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0]",4,1,-1,FRA+Payoff+Attendance_upwards,0.4545454545454545,11
