,Unnamed: 0,id_sim,round,attendance,id_player,decision,score,model,threshold,num_agents
0,0,cd6041c0-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0]",0,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
1,1,cd6041c0-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0]",1,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
2,2,cd6041c0-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0]",2,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
3,3,cd6041c0-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0]",3,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
4,4,cd6041c0-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0]",4,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
5,5,cd6041c0-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0]",5,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
6,6,cd6041c0-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0]",6,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
7,7,cd6041c0-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0]",7,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
8,8,cd6041c0-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0]",8,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
9,9,cd6041c0-caea-11f0-b3b3-d094662e0881,1,"[1, 0, 0, 1, 0, 1, 1, 0, 0]",0,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
10,10,cd6041c0-caea-11f0-b3b3-d094662e0881,1,"[1, 0, 0, 1, 0, 1, 1, 0, 0]",1,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
11,11,cd6041c0-caea-11f0-b3b3-d094662e0881,1,"[1, 0, 0, 1, 0, 1, 1, 0, 0]",2,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
12,12,cd6041c0-caea-11f0-b3b3-d094662e0881,1,"[1, 0, 0, 1, 0, 1, 1, 0, 0]",3,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
13,13,cd6041c0-caea-11f0-b3b3-d094662e0881,1,"[1, 0, 0, 1, 0, 1, 1, 0, 0]",4,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
14,14,cd6041c0-caea-11f0-b3b3-d094662e0881,1,"[1, 0, 0, 1, 0, 1, 1, 0, 0]",5,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
15,15,cd6041c0-caea-11f0-b3b3-d094662e0881,1,"[1, 0, 0, 1, 0, 1, 1, 0, 0]",6,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
16,16,cd6041c0-caea-11f0-b3b3-d094662e0881,1,"[1, 0, 0, 1, 0, 1, 1, 0, 0]",7,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
17,17,cd6041c0-caea-11f0-b3b3-d094662e0881,1,"[1, 0, 0, 1, 0, 1, 1, 0, 0]",8,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
18,18,cd6041c0-caea-11f0-b3b3-d094662e0881,2,"[1, 0, 0, 1, 1, 0, 1, 1, 0]",0,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
19,19,cd6041c0-caea-11f0-b3b3-d094662e0881,2,"[1, 0, 0, 1, 1, 0, 1, 1, 0]",1,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
20,20,cd6041c0-caea-11f0-b3b3-d094662e0881,2,"[1, 0, 0, 1, 1, 0, 1, 1, 0]",2,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
21,21,cd6041c0-caea-11f0-b3b3-d094662e0881,2,"[1, 0, 0, 1, 1, 0, 1, 1, 0]",3,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
22,22,cd6041c0-caea-11f0-b3b3-d094662e0881,2,"[1, 0, 0, 1, 1, 0, 1, 1, 0]",4,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
23,23,cd6041c0-caea-11f0-b3b3-d094662e0881,2,"[1, 0, 0, 1, 1, 0, 1, 1, 0]",5,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
24,24,cd6041c0-caea-11f0-b3b3-d094662e0881,2,"[1, 0, 0, 1, 1, 0, 1, 1, 0]",6,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
25,25,cd6041c0-caea-11f0-b3b3-d094662e0881,2,"[1, 0, 0, 1, 1, 0, 1, 1, 0]",7,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
26,26,cd6041c0-caea-11f0-b3b3-d094662e0881,2,"[1, 0, 0, 1, 1, 0, 1, 1, 0]",8,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
27,27,cd6041c0-caea-11f0-b3b3-d094662e0881,3,"[0, 1, 1, 1, 0, 0, 0, 1, 0]",0,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
28,28,cd6041c0-caea-11f0-b3b3-d094662e0881,3,"[0, 1, 1, 1, 0, 0, 0, 1, 0]",1,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
29,29,cd6041c0-caea-11f0-b3b3-d094662e0881,3,"[0, 1, 1, 1, 0, 0, 0, 1, 0]",2,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
30,30,cd6041c0-caea-11f0-b3b3-d094662e0881,3,"[0, 1, 1, 1, 0, 0, 0, 1, 0]",3,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
31,31,cd6041c0-caea-11f0-b3b3-d094662e0881,3,"[0, 1, 1, 1, 0, 0, 0, 1, 0]",4,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
32,32,cd6041c0-caea-11f0-b3b3-d094662e0881,3,"[0, 1, 1, 1, 0, 0, 0, 1, 0]",5,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
33,33,cd6041c0-caea-11f0-b3b3-d094662e0881,3,"[0, 1, 1, 1, 0, 0, 0, 1, 0]",6,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
34,34,cd6041c0-caea-11f0-b3b3-d094662e0881,3,"[0, 1, 1, 1, 0, 0, 0, 1, 0]",7,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
35,35,cd6041c0-caea-11f0-b3b3-d094662e0881,3,"[0, 1, 1, 1, 0, 0, 0, 1, 0]",8,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
36,36,cd6041c0-caea-11f0-b3b3-d094662e0881,4,"[1, 1, 0, 1, 0, 0, 0, 1, 1]",0,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
37,37,cd6041c0-caea-11f0-b3b3-d094662e0881,4,"[1, 1, 0, 1, 0, 0, 0, 1, 1]",1,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
38,38,cd6041c0-caea-11f0-b3b3-d094662e0881,4,"[1, 1, 0, 1, 0, 0, 0, 1, 1]",2,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
39,39,cd6041c0-caea-11f0-b3b3-d094662e0881,4,"[1, 1, 0, 1, 0, 0, 0, 1, 1]",3,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
40,40,cd6041c0-caea-11f0-b3b3-d094662e0881,4,"[1, 1, 0, 1, 0, 0, 0, 1, 1]",4,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
41,41,cd6041c0-caea-11f0-b3b3-d094662e0881,4,"[1, 1, 0, 1, 0, 0, 0, 1, 1]",5,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
42,42,cd6041c0-caea-11f0-b3b3-d094662e0881,4,"[1, 1, 0, 1, 0, 0, 0, 1, 1]",6,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
43,43,cd6041c0-caea-11f0-b3b3-d094662e0881,4,"[1, 1, 0, 1, 0, 0, 0, 1, 1]",7,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
44,44,cd6041c0-caea-11f0-b3b3-d094662e0881,4,"[1, 1, 0, 1, 0, 0, 0, 1, 1]",8,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
45,45,cd6041c0-caea-11f0-b3b3-d094662e0881,5,"[1, 0, 0, 1, 1, 1, 1, 0, 0]",0,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
46,46,cd6041c0-caea-11f0-b3b3-d094662e0881,5,"[1, 0, 0, 1, 1, 1, 1, 0, 0]",1,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
47,47,cd6041c0-caea-11f0-b3b3-d094662e0881,5,"[1, 0, 0, 1, 1, 1, 1, 0, 0]",2,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
48,48,cd6041c0-caea-11f0-b3b3-d094662e0881,5,"[1, 0, 0, 1, 1, 1, 1, 0, 0]",3,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
49,49,cd6041c0-caea-11f0-b3b3-d094662e0881,5,"[1, 0, 0, 1, 1, 1, 1, 0, 0]",4,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
50,50,cd6041c0-caea-11f0-b3b3-d094662e0881,5,"[1, 0, 0, 1, 1, 1, 1, 0, 0]",5,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
51,51,cd6041c0-caea-11f0-b3b3-d094662e0881,5,"[1, 0, 0, 1, 1, 1, 1, 0, 0]",6,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
52,52,cd6041c0-caea-11f0-b3b3-d094662e0881,5,"[1, 0, 0, 1, 1, 1, 1, 0, 0]",7,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
53,53,cd6041c0-caea-11f0-b3b3-d094662e0881,5,"[1, 0, 0, 1, 1, 1, 1, 0, 0]",8,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
54,54,cd6041c0-caea-11f0-b3b3-d094662e0881,6,"[1, 0, 0, 0, 0, 0, 0, 1, 0]",0,1,1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
55,55,cd6041c0-caea-11f0-b3b3-d094662e0881,6,"[1, 0, 0, 0, 0, 0, 0, 1, 0]",1,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
56,56,cd6041c0-caea-11f0-b3b3-d094662e0881,6,"[1, 0, 0, 0, 0, 0, 0, 1, 0]",2,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
57,57,cd6041c0-caea-11f0-b3b3-d094662e0881,6,"[1, 0, 0, 0, 0, 0, 0, 1, 0]",3,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
58,58,cd6041c0-caea-11f0-b3b3-d094662e0881,6,"[1, 0, 0, 0, 0, 0, 0, 1, 0]",4,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
59,59,cd6041c0-caea-11f0-b3b3-d094662e0881,6,"[1, 0, 0, 0, 0, 0, 0, 1, 0]",5,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
60,60,cd6041c0-caea-11f0-b3b3-d094662e0881,6,"[1, 0, 0, 0, 0, 0, 0, 1, 0]",6,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
61,61,cd6041c0-caea-11f0-b3b3-d094662e0881,6,"[1, 0, 0, 0, 0, 0, 0, 1, 0]",7,1,1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
62,62,cd6041c0-caea-11f0-b3b3-d094662e0881,6,"[1, 0, 0, 0, 0, 0, 0, 1, 0]",8,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
63,63,cd6041c0-caea-11f0-b3b3-d094662e0881,7,"[1, 1, 1, 0, 1, 0, 1, 1, 1]",0,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
64,64,cd6041c0-caea-11f0-b3b3-d094662e0881,7,"[1, 1, 1, 0, 1, 0, 1, 1, 1]",1,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
65,65,cd6041c0-caea-11f0-b3b3-d094662e0881,7,"[1, 1, 1, 0, 1, 0, 1, 1, 1]",2,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
66,66,cd6041c0-caea-11f0-b3b3-d094662e0881,7,"[1, 1, 1, 0, 1, 0, 1, 1, 1]",3,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
67,67,cd6041c0-caea-11f0-b3b3-d094662e0881,7,"[1, 1, 1, 0, 1, 0, 1, 1, 1]",4,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
68,68,cd6041c0-caea-11f0-b3b3-d094662e0881,7,"[1, 1, 1, 0, 1, 0, 1, 1, 1]",5,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
69,69,cd6041c0-caea-11f0-b3b3-d094662e0881,7,"[1, 1, 1, 0, 1, 0, 1, 1, 1]",6,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
70,70,cd6041c0-caea-11f0-b3b3-d094662e0881,7,"[1, 1, 1, 0, 1, 0, 1, 1, 1]",7,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
71,71,cd6041c0-caea-11f0-b3b3-d094662e0881,7,"[1, 1, 1, 0, 1, 0, 1, 1, 1]",8,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
72,72,cd6041c0-caea-11f0-b3b3-d094662e0881,8,"[0, 1, 1, 1, 1, 1, 1, 1, 0]",0,0,0,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
73,73,cd6041c0-caea-11f0-b3b3-d094662e0881,8,"[0, 1, 1, 1, 1, 1, 1, 1, 0]",1,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
74,74,cd6041c0-caea-11f0-b3b3-d094662e0881,8,"[0, 1, 1, 1, 1, 1, 1, 1, 0]",2,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
75,75,cd6041c0-caea-11f0-b3b3-d094662e0881,8,"[0, 1, 1, 1, 1, 1, 1, 1, 0]",3,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
76,76,cd6041c0-caea-11f0-b3b3-d094662e0881,8,"[0, 1, 1, 1, 1, 1, 1, 1, 0]",4,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
77,77,cd6041c0-caea-11f0-b3b3-d094662e0881,8,"[0, 1, 1, 1, 1, 1, 1, 1, 0]",5,1,-1,FRA+Payoff+Attendance_upwards,0.3333333333333333,9
