,id_sim,round,attendance,id_player,decision,score,model,threshold,num_agents
0,99df71af-8861-11f1-a5ed-b48c9db4e1b4,0,"[0, 1, 1, 0, 0, 1, 1, 0]",0,0,0,,0.375,8
1,99df71af-8861-11f1-a5ed-b48c9db4e1b4,0,"[0, 1, 1, 0, 0, 1, 1, 0]",1,1,-1,,0.375,8
2,99df71af-8861-11f1-a5ed-b48c9db4e1b4,0,"[0, 1, 1, 0, 0, 1, 1, 0]",2,1,-1,,0.375,8
3,99df71af-8861-11f1-a5ed-b48c9db4e1b4,0,"[0, 1, 1, 0, 0, 1, 1, 0]",3,0,0,,0.375,8
4,99df71af-8861-11f1-a5ed-b48c9db4e1b4,0,"[0, 1, 1, 0, 0, 1, 1, 0]",4,0,0,,0.375,8
5,99df71af-8861-11f1-a5ed-b48c9db4e1b4,0,"[0, 1, 1, 0, 0, 1, 1, 0]",5,1,-1,,0.375,8
6,99df71af-8861-11f1-a5ed-b48c9db4e1b4,0,"[0, 1, 1, 0, 0, 1, 1, 0]",6,1,-1,,0.375,8
7,99df71af-8861-11f1-a5ed-b48c9db4e1b4,0,"[0, 1, 1, 0, 0, 1, 1, 0]",7,0,0,,0.375,8
8,99df71af-8861-11f1-a5ed-b48c9db4e1b4,1,"[1, 1, 0, 0, 0, 1, 0, 0]",0,1,1,,0.375,8
9,99df71af-8861-11f1-a5ed-b48c9db4e1b4,1,"[1, 1, 0, 0, 0, 1, 0, 0]",1,1,1,,0.375,8
10,99df71af-8861-11f1-a5ed-b48c9db4e1b4,1,"[1, 1, 0, 0, 0, 1, 0, 0]",2,0,0,,0.375,8
11,99df71af-8861-11f1-a5ed-b48c9db4e1b4,1,"[1, 1, 0, 0, 0, 1, 0, 0]",3,0,0,,0.375,8
12,99df71af-8861-11f1-a5ed-b48c9db4e1b4,1,"[1, 1, 0, 0, 0, 1, 0, 0]",4,0,0,,0.375,8
13,99df71af-8861-11f1-a5ed-b48c9db4e1b4,1,"[1, 1, 0, 0, 0, 1, 0, 0]",5,1,1,,0.375,8
14,99df71af-8861-11f1-a5ed-b48c9db4e1b4,1,"[1, 1, 0, 0, 0, 1, 0, 0]",6,0,0,,0.375,8
15,99df71af-8861-11f1-a5ed-b48c9db4e1b4,1,"[1, 1, 0, 0, 0, 1, 0, 0]",7,0,0,,0.375,8
16,99df71af-8861-11f1-a5ed-b48c9db4e1b4,2,"[0, 1, 1, 1, 1, 0, 0, 1]",0,0,0,,0.375,8
17,99df71af-8861-11f1-a5ed-b48c9db4e1b4,2,"[0, 1, 1, 1, 1, 0, 0, 1]",1,1,-1,,0.375,8
18,99df71af-8861-11f1-a5ed-b48c9db4e1b4,2,"[0, 1, 1, 1, 1, 0, 0, 1]",2,1,-1,,0.375,8
19,99df71af-8861-11f1-a5ed-b48c9db4e1b4,2,"[0, 1, 1, 1, 1, 0, 0, 1]",3,1,-1,,0.375,8
20,99df71af-8861-11f1-a5ed-b48c9db4e1b4,2,"[0, 1, 1, 1, 1, 0, 0, 1]",4,1,-1,,0.375,8
21,99df71af-8861-11f1-a5ed-b48c9db4e1b4,2,"[0, 1, 1, 1, 1, 0, 0, 1]",5,0,0,,0.375,8
22,99df71af-8861-11f1-a5ed-b48c9db4e1b4,2,"[0, 1, 1, 1, 1, 0, 0, 1]",6,0,0,,0.375,8
23,99df71af-8861-11f1-a5ed-b48c9db4e1b4,2,"[0, 1, 1, 1, 1, 0, 0, 1]",7,1,-1,,0.375,8
24,99df71af-8861-11f1-a5ed-b48c9db4e1b4,3,"[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,,0.375,8
25,99df71af-8861-11f1-a5ed-b48c9db4e1b4,3,"[0, 0, 0, 0, 0, 1, 1, 0]",1,0,0,,0.375,8
26,99df71af-8861-11f1-a5ed-b48c9db4e1b4,3,"[0, 0, 0, 0, 0, 1, 1, 0]",2,0,0,,0.375,8
27,99df71af-8861-11f1-a5ed-b48c9db4e1b4,3,"[0, 0, 0, 0, 0, 1, 1, 0]",3,0,0,,0.375,8
28,99df71af-8861-11f1-a5ed-b48c9db4e1b4,3,"[0, 0, 0, 0, 0, 1, 1, 0]",4,0,0,,0.375,8
29,99df71af-8861-11f1-a5ed-b48c9db4e1b4,3,"[0, 0, 0, 0, 0, 1, 1, 0]",5,1,1,,0.375,8
30,99df71af-8861-11f1-a5ed-b48c9db4e1b4,3,"[0, 0, 0, 0, 0, 1, 1, 0]",6,1,1,,0.375,8
31,99df71af-8861-11f1-a5ed-b48c9db4e1b4,3,"[0, 0, 0, 0, 0, 1, 1, 0]",7,0,0,,0.375,8
32,99df71af-8861-11f1-a5ed-b48c9db4e1b4,4,"[1, 0, 0, 1, 0, 1, 0, 0]",0,1,1,,0.375,8
