,Unnamed: 0,id_sim,round,attendance,id_player,decision,score,model,threshold,num_agents
0,0,bc6ccf96-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1]",0,0,0,FRA+Payoff+Attendance_upwards,0.375,8
1,1,bc6ccf96-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1]",1,0,0,FRA+Payoff+Attendance_upwards,0.375,8
2,2,bc6ccf96-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1]",2,1,-1,FRA+Payoff+Attendance_upwards,0.375,8
3,3,bc6ccf96-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1]",3,1,-1,FRA+Payoff+Attendance_upwards,0.375,8
4,4,bc6ccf96-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1]",4,0,0,FRA+Payoff+Attendance_upwards,0.375,8
5,5,bc6ccf96-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1]",5,0,0,FRA+Payoff+Attendance_upwards,0.375,8
6,6,bc6ccf96-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1]",6,1,-1,FRA+Payoff+Attendance_upwards,0.375,8
7,7,bc6ccf96-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1]",7,1,-1,FRA+Payoff+Attendance_upwards,0.375,8
8,8,bc6ccf96-caea-11f0-b3b3-d094662e0881,1,"[0, 1, 0, 0, 0, 0, 1, 0]",0,0,0,FRA+Payoff+Attendance_upwards,0.375,8
9,9,bc6ccf96-caea-11f0-b3b3-d094662e0881,1,"[0, 1, 0, 0, 0, 0, 1, 0]",1,1,1,FRA+Payoff+Attendance_upwards,0.375,8
10,10,bc6ccf96-caea-11f0-b3b3-d094662e0881,1,"[0, 1, 0, 0, 0, 0, 1, 0]",2,0,0,FRA+Payoff+Attendance_upwards,0.375,8
11,11,bc6ccf96-caea-11f0-b3b3-d094662e0881,1,"[0, 1, 0, 0, 0, 0, 1, 0]",3,0,0,FRA+Payoff+Attendance_upwards,0.375,8
12,12,bc6ccf96-caea-11f0-b3b3-d094662e0881,1,"[0, 1, 0, 0, 0, 0, 1, 0]",4,0,0,FRA+Payoff+Attendance_upwards,0.375,8
13,13,bc6ccf96-caea-11f0-b3b3-d094662e0881,1,"[0, 1, 0, 0, 0, 0, 1, 0]",5,0,0,FRA+Payoff+Attendance_upwards,0.375,8
14,14,bc6ccf96-caea-11f0-b3b3-d094662e0881,1,"[0, 1, 0, 0, 0, 0, 1, 0]",6,1,1,FRA+Payoff+Attendance_upwards,0.375,8
15,15,bc6ccf96-caea-11f0-b3b3-d094662e0881,1,"[0, 1, 0, 0, 0, 0, 1, 0]",7,0,0,FRA+Payoff+Attendance_upwards,0.375,8
16,16,bc6ccf96-caea-11f0-b3b3-d094662e0881,2,"[0, 0, 1, 1, 1, 1, 1, 0]",0,0,0,FRA+Payoff+Attendance_upwards,0.375,8
17,17,bc6ccf96-caea-11f0-b3b3-d094662e0881,2,"[0, 0, 1, 1, 1, 1, 1, 0]",1,0,0,FRA+Payoff+Attendance_upwards,0.375,8
