,Unnamed: 0,id_sim,round,attendance,id_player,decision,score,model,threshold,num_agents
0,0,c438581c-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1]",0,0,0,FRA+Payoff+Attendance_upwards,1.0,7
1,1,c438581c-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1]",1,0,0,FRA+Payoff+Attendance_upwards,1.0,7
2,2,c438581c-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1]",2,1,1,FRA+Payoff+Attendance_upwards,1.0,7
3,3,c438581c-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1]",3,1,1,FRA+Payoff+Attendance_upwards,1.0,7
4,4,c438581c-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1]",4,0,0,FRA+Payoff+Attendance_upwards,1.0,7
5,5,c438581c-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1]",5,0,0,FRA+Payoff+Attendance_upwards,1.0,7
6,6,c438581c-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1]",6,1,1,FRA+Payoff+Attendance_upwards,1.0,7
7,7,c438581c-caea-11f0-b3b3-d094662e0881,1,"[0, 0, 0, 0, 0, 0, 0]",0,0,0,FRA+Payoff+Attendance_upwards,1.0,7
8,8,c438581c-caea-11f0-b3b3-d094662e0881,1,"[0, 0, 0, 0, 0, 0, 0]",1,0,0,FRA+Payoff+Attendance_upwards,1.0,7
9,9,c438581c-caea-11f0-b3b3-d094662e0881,1,"[0, 0, 0, 0, 0, 0, 0]",2,0,0,FRA+Payoff+Attendance_upwards,1.0,7
10,10,c438581c-caea-11f0-b3b3-d094662e0881,1,"[0, 0, 0, 0, 0, 0, 0]",3,0,0,FRA+Payoff+Attendance_upwards,1.0,7
11,11,c438581c-caea-11f0-b3b3-d094662e0881,1,"[0, 0, 0, 0, 0, 0, 0]",4,0,0,FRA+Payoff+Attendance_upwards,1.0,7
12,12,c438581c-caea-11f0-b3b3-d094662e0881,1,"[0, 0, 0, 0, 0, 0, 0]",5,0,0,FRA+Payoff+Attendance_upwards,1.0,7
13,13,c438581c-caea-11f0-b3b3-d094662e0881,1,"[0, 0, 0, 0, 0, 0, 0]",6,0,0,FRA+Payoff+Attendance_upwards,1.0,7
14,14,c438581c-caea-11f0-b3b3-d094662e0881,2,"[0, 0, 0, 0, 0, 0, 0]",0,0,0,FRA+Payoff+Attendance_upwards,1.0,7
15,15,c438581c-caea-11f0-b3b3-d094662e0881,2,"[0, 0, 0, 0, 0, 0, 0]",1,0,0,FRA+Payoff+Attendance_upwards,1.0,7
16,16,c438581c-caea-11f0-b3b3-d094662e0881,2,"[0, 0, 0, 0, 0, 0, 0]",2,0,0,FRA+Payoff+Attendance_upwards,1.0,7
17,17,c438581c-caea-11f0-b3b3-d094662e0881,2,"[0, 0, 0, 0, 0, 0, 0]",3,0,0,FRA+Payoff+Attendance_upwards,1.0,7
18,18,c438581c-caea-11f0-b3b3-d094662e0881,2,"[0, 0, 0, 0, 0, 0, 0]",4,0,0,FRA+Payoff+Attendance_upwards,1.0,7
19,19,c438581c-caea-11f0-b3b3-d094662e0881,2,"[0, 0, 0, 0, 0, 0, 0]",5,0,0,FRA+Payoff+Attendance_upwards,1.0,7
20,20,c438581c-caea-11f0-b3b3-d094662e0881,2,"[0, 0, 0, 0, 0, 0, 0]",6,0,0,FRA+Payoff+Attendance_upwards,1.0,7
21,21,c438581c-caea-11f0-b3b3-d094662e0881,3,"[0, 0, 0, 0, 0, 0, 0]",0,0,0,FRA+Payoff+Attendance_upwards,1.0,7
22,22,c438581c-caea-11f0-b3b3-d094662e0881,3,"[0, 0, 0, 0, 0, 0, 0]",1,0,0,FRA+Payoff+Attendance_upwards,1.0,7
23,23,c438581c-caea-11f0-b3b3-d094662e0881,3,"[0, 0, 0, 0, 0, 0, 0]",2,0,0,FRA+Payoff+Attendance_upwards,1.0,7
24,24,c438581c-caea-11f0-b3b3-d094662e0881,3,"[0, 0, 0, 0, 0, 0, 0]",3,0,0,FRA+Payoff+Attendance_upwards,1.0,7
25,25,c438581c-caea-11f0-b3b3-d094662e0881,3,"[0, 0, 0, 0, 0, 0, 0]",4,0,0,FRA+Payoff+Attendance_upwards,1.0,7
26,26,c438581c-caea-11f0-b3b3-d094662e0881,3,"[0, 0, 0, 0, 0, 0, 0]",5,0,0,FRA+Payoff+Attendance_upwards,1.0,7
27,27,c438581c-caea-11f0-b3b3-d094662e0881,3,"[0, 0, 0, 0, 0, 0, 0]",6,0,0,FRA+Payoff+Attendance_upwards,1.0,7
28,28,c438581c-caea-11f0-b3b3-d094662e0881,4,"[0, 0, 0, 0, 0, 0, 0]",0,0,0,FRA+Payoff+Attendance_upwards,1.0,7
29,29,c438581c-caea-11f0-b3b3-d094662e0881,4,"[0, 0, 0, 0, 0, 0, 0]",1,0,0,FRA+Payoff+Attendance_upwards,1.0,7
30,30,c438581c-caea-11f0-b3b3-d094662e0881,4,"[0, 0, 0, 0, 0, 0, 0]",2,0,0,FRA+Payoff+Attendance_upwards,1.0,7
31,31,c438581c-caea-11f0-b3b3-d094662e0881,4,"[0, 0, 0, 0, 0, 0, 0]",3,0,0,FRA+Payoff+Attendance_upwards,1.0,7
32,32,c438581c-caea-11f0-b3b3-d094662e0881,4,"[0, 0, 0, 0, 0, 0, 0]",4,0,0,FRA+Payoff+Attendance_upwards,1.0,7
