,id_sim,round,attendance,id_player,decision,score,model,threshold,num_agents,delta
47,43187b15-8864-11f1-98a7-b48c9db4e1b4,11,"[0, 1, 1, 0]",3,0,0,,0.5,4,0.7198355832295649
48,43187b15-8864-11f1-98a7-b48c9db4e1b4,12,"[1, 0, 0, 0]",0,1,1,,0.5,4,0.7198355832295649
49,43187b15-8864-11f1-98a7-b48c9db4e1b4,12,"[1, 0, 0, 0]",1,0,0,,0.5,4,0.7198355832295649
50,43187b15-8864-11f1-98a7-b48c9db4e1b4,12,"[1, 0, 0, 0]",2,0,0,,0.5,4,0.7198355832295649
51,43187b15-8864-11f1-98a7-b48c9db4e1b4,12,"[1, 0, 0, 0]",3,0,0,,0.5,4,0.7198355832295649
52,43187b15-8864-11f1-98a7-b48c9db4e1b4,13,"[1, 0, 0, 1]",0,1,1,,0.5,4,0.7198355832295649
53,43187b15-8864-11f1-98a7-b48c9db4e1b4,13,"[1, 0, 0, 1]",1,0,0,,0.5,4,0.7198355832295649
54,43187b15-8864-11f1-98a7-b48c9db4e1b4,13,"[1, 0, 0, 1]",2,0,0,,0.5,4,0.7198355832295649
55,43187b15-8864-11f1-98a7-b48c9db4e1b4,13,"[1, 0, 0, 1]",3,1,1,,0.5,4,0.7198355832295649
56,43187b15-8864-11f1-98a7-b48c9db4e1b4,14,"[0, 0, 1, 1]",0,0,0,,0.5,4,0.7198355832295649
57,43187b15-8864-11f1-98a7-b48c9db4e1b4,14,"[0, 0, 1, 1]",1,0,0,,0.5,4,0.7198355832295649
58,43187b15-8864-11f1-98a7-b48c9db4e1b4,14,"[0, 0, 1, 1]",2,1,1,,0.5,4,0.7198355832295649
59,43187b15-8864-11f1-98a7-b48c9db4e1b4,14,"[0, 0, 1, 1]",3,1,1,,0.5,4,0.7198355832295649
60,43187b15-8864-11f1-98a7-b48c9db4e1b4,15,"[0, 1, 1, 0]",0,0,0,,0.5,4,0.7198355832295649
61,43187b15-8864-11f1-98a7-b48c9db4e1b4,15,"[0, 1, 1, 0]",1,1,1,,0.5,4,0.7198355832295649
62,43187b15-8864-11f1-98a7-b48c9db4e1b4,15,"[0, 1, 1, 0]",2,1,1,,0.5,4,0.7198355832295649
63,43187b15-8864-11f1-98a7-b48c9db4e1b4,15,"[0, 1, 1, 0]",3,0,0,,0.5,4,0.7198355832295649
64,43187b15-8864-11f1-98a7-b48c9db4e1b4,16,"[1, 1, 0, 0]",0,1,1,,0.5,4,0.7198355832295649
65,43187b15-8864-11f1-98a7-b48c9db4e1b4,16,"[1, 1, 0, 0]",1,1,1,,0.5,4,0.7198355832295649
66,43187b15-8864-11f1-98a7-b48c9db4e1b4,16,"[1, 1, 0, 0]",2,0,0,,0.5,4,0.7198355832295649
67,43187b15-8864-11f1-98a7-b48c9db4e1b4,16,"[1, 1, 0, 0]",3,0,0,,0.5,4,0.7198355832295649
68,43187b15-8864-11f1-98a7-b48c9db4e1b4,17,"[1, 0, 0, 1]",0,1,1,,0.5,4,0.7198355832295649
69,43187b15-8864-11f1-98a7-b48c9db4e1b4,17,"[1, 0, 0, 1]",1,0,0,,0.5,4,0.7198355832295649
70,43187b15-8864-11f1-98a7-b48c9db4e1b4,17,"[1, 0, 0, 1]",2,0,0,,0.5,4,0.7198355832295649
71,43187b15-8864-11f1-98a7-b48c9db4e1b4,17,"[1, 0, 0, 1]",3,1,1,,0.5,4,0.7198355832295649
72,43187b15-8864-11f1-98a7-b48c9db4e1b4,18,"[0, 0, 1, 1]",0,0,0,,0.5,4,0.7198355832295649
73,43187b15-8864-11f1-98a7-b48c9db4e1b4,18,"[0, 0, 1, 1]",1,0,0,,0.5,4,0.7198355832295649
74,43187b15-8864-11f1-98a7-b48c9db4e1b4,18,"[0, 0, 1, 1]",2,1,1,,0.5,4,0.7198355832295649
75,43187b15-8864-11f1-98a7-b48c9db4e1b4,18,"[0, 0, 1, 1]",3,1,1,,0.5,4,0.7198355832295649
76,43187b15-8864-11f1-98a7-b48c9db4e1b4,19,"[0, 1, 1, 0]",0,0,0,,0.5,4,0.7198355832295649
77,43187b15-8864-11f1-98a7-b48c9db4e1b4,19,"[0, 1, 1, 0]",1,1,1,,0.5,4,0.7198355832295649
78,43187b15-8864-11f1-98a7-b48c9db4e1b4,19,"[0, 1, 1, 0]",2,1,1,,0.5,4,0.7198355832295649
79,43187b15-8864-11f1-98a7-b48c9db4e1b4,19,"[0, 1, 1, 0]",3,0,0,,0.5,4,0.7198355832295649
