,id_sim,round,attendance,id_player,decision,score,model,threshold,num_agents
0,962288ba-8861-11f1-98a7-b48c9db4e1b4,0,"[1, 0, 1, 1]",0,1,-1,,0.5,4
1,962288ba-8861-11f1-98a7-b48c9db4e1b4,0,"[1, 0, 1, 1]",1,0,0,,0.5,4
2,962288ba-8861-11f1-98a7-b48c9db4e1b4,0,"[1, 0, 1, 1]",2,1,-1,,0.5,4
3,962288ba-8861-11f1-98a7-b48c9db4e1b4,0,"[1, 0, 1, 1]",3,1,-1,,0.5,4
4,962288ba-8861-11f1-98a7-b48c9db4e1b4,1,"[1, 0, 0, 1]",0,1,1,,0.5,4
5,962288ba-8861-11f1-98a7-b48c9db4e1b4,1,"[1, 0, 0, 1]",1,0,0,,0.5,4
6,962288ba-8861-11f1-98a7-b48c9db4e1b4,1,"[1, 0, 0, 1]",2,0,0,,0.5,4
7,962288ba-8861-11f1-98a7-b48c9db4e1b4,1,"[1, 0, 0, 1]",3,1,1,,0.5,4
8,962288ba-8861-11f1-98a7-b48c9db4e1b4,2,"[1, 1, 0, 0]",0,1,1,,0.5,4
9,962288ba-8861-11f1-98a7-b48c9db4e1b4,2,"[1, 1, 0, 0]",1,1,1,,0.5,4
10,962288ba-8861-11f1-98a7-b48c9db4e1b4,2,"[1, 1, 0, 0]",2,0,0,,0.5,4
11,962288ba-8861-11f1-98a7-b48c9db4e1b4,2,"[1, 1, 0, 0]",3,0,0,,0.5,4
12,962288ba-8861-11f1-98a7-b48c9db4e1b4,3,"[0, 1, 1, 0]",0,0,0,,0.5,4
13,962288ba-8861-11f1-98a7-b48c9db4e1b4,3,"[0, 1, 1, 0]",1,1,1,,0.5,4
14,962288ba-8861-11f1-98a7-b48c9db4e1b4,3,"[0, 1, 1, 0]",2,1,1,,0.5,4
15,962288ba-8861-11f1-98a7-b48c9db4e1b4,3,"[0, 1, 1, 0]",3,0,0,,0.5,4
16,962288ba-8861-11f1-98a7-b48c9db4e1b4,4,"[0, 0, 1, 1]",0,0,0,,0.5,4
17,962288ba-8861-11f1-98a7-b48c9db4e1b4,4,"[0, 0, 1, 1]",1,0,0,,0.5,4
18,962288ba-8861-11f1-98a7-b48c9db4e1b4,4,"[0, 0, 1, 1]",2,1,1,,0.5,4
19,962288ba-8861-11f1-98a7-b48c9db4e1b4,4,"[0, 0, 1, 1]",3,1,1,,0.5,4
20,962288ba-8861-11f1-98a7-b48c9db4e1b4,5,"[1, 0, 0, 1]",0,1,1,,0.5,4
21,962288ba-8861-11f1-98a7-b48c9db4e1b4,5,"[1, 0, 0, 1]",1,0,0,,0.5,4
22,962288ba-8861-11f1-98a7-b48c9db4e1b4,5,"[1, 0, 0, 1]",2,0,0,,0.5,4
23,962288ba-8861-11f1-98a7-b48c9db4e1b4,5,"[1, 0, 0, 1]",3,1,1,,0.5,4
24,962288ba-8861-11f1-98a7-b48c9db4e1b4,6,"[1, 1, 0, 0]",0,1,1,,0.5,4
25,962288ba-8861-11f1-98a7-b48c9db4e1b4,6,"[1, 1, 0, 0]",1,1,1,,0.5,4
26,962288ba-8861-11f1-98a7-b48c9db4e1b4,6,"[1, 1, 0, 0]",2,0,0,,0.5,4
27,962288ba-8861-11f1-98a7-b48c9db4e1b4,6,"[1, 1, 0, 0]",3,0,0,,0.5,4
28,962288ba-8861-11f1-98a7-b48c9db4e1b4,7,"[0, 1, 1, 0]",0,0,0,,0.5,4
29,962288ba-8861-11f1-98a7-b48c9db4e1b4,7,"[0, 1, 1, 0]",1,1,1,,0.5,4
