,Unnamed: 0,id_sim,round,attendance,id_player,decision,score,model,threshold,num_agents
0,0,b7d200aa-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1]",0,0,0,FRA+Payoff+Attendance_upwards,0.5,4
1,1,b7d200aa-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1]",1,0,0,FRA+Payoff+Attendance_upwards,0.5,4
2,2,b7d200aa-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1]",2,1,1,FRA+Payoff+Attendance_upwards,0.5,4
3,3,b7d200aa-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1]",3,1,1,FRA+Payoff+Attendance_upwards,0.5,4
4,4,b7d200aa-caea-11f0-b3b3-d094662e0881,1,"[1, 1, 1, 1]",0,1,-1,FRA+Payoff+Attendance_upwards,0.5,4
5,5,b7d200aa-caea-11f0-b3b3-d094662e0881,1,"[1, 1, 1, 1]",1,1,-1,FRA+Payoff+Attendance_upwards,0.5,4
6,6,b7d200aa-caea-11f0-b3b3-d094662e0881,1,"[1, 1, 1, 1]",2,1,-1,FRA+Payoff+Attendance_upwards,0.5,4
7,7,b7d200aa-caea-11f0-b3b3-d094662e0881,1,"[1, 1, 1, 1]",3,1,-1,FRA+Payoff+Attendance_upwards,0.5,4
8,8,b7d200aa-caea-11f0-b3b3-d094662e0881,2,"[0, 1, 0, 0]",0,0,0,FRA+Payoff+Attendance_upwards,0.5,4
9,9,b7d200aa-caea-11f0-b3b3-d094662e0881,2,"[0, 1, 0, 0]",1,1,1,FRA+Payoff+Attendance_upwards,0.5,4
10,10,b7d200aa-caea-11f0-b3b3-d094662e0881,2,"[0, 1, 0, 0]",2,0,0,FRA+Payoff+Attendance_upwards,0.5,4
11,11,b7d200aa-caea-11f0-b3b3-d094662e0881,2,"[0, 1, 0, 0]",3,0,0,FRA+Payoff+Attendance_upwards,0.5,4
12,12,b7d200aa-caea-11f0-b3b3-d094662e0881,3,"[1, 1, 0, 1]",0,1,-1,FRA+Payoff+Attendance_upwards,0.5,4
13,13,b7d200aa-caea-11f0-b3b3-d094662e0881,3,"[1, 1, 0, 1]",1,1,-1,FRA+Payoff+Attendance_upwards,0.5,4
14,14,b7d200aa-caea-11f0-b3b3-d094662e0881,3,"[1, 1, 0, 1]",2,0,0,FRA+Payoff+Attendance_upwards,0.5,4
15,15,b7d200aa-caea-11f0-b3b3-d094662e0881,3,"[1, 1, 0, 1]",3,1,-1,FRA+Payoff+Attendance_upwards,0.5,4
16,16,b7d200aa-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 0]",0,1,1,FRA+Payoff+Attendance_upwards,0.5,4
