,Unnamed: 0,id_sim,round,attendance,id_player,decision,score,model,threshold,num_agents
0,0,c91cdc36-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",0,0,0,FRA+Payoff+Attendance_upwards,0.5,12
1,1,c91cdc36-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",1,0,0,FRA+Payoff+Attendance_upwards,0.5,12
2,2,c91cdc36-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",2,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
3,3,c91cdc36-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",3,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
4,4,c91cdc36-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",4,0,0,FRA+Payoff+Attendance_upwards,0.5,12
5,5,c91cdc36-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",5,0,0,FRA+Payoff+Attendance_upwards,0.5,12
6,6,c91cdc36-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",6,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
7,7,c91cdc36-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",7,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
8,8,c91cdc36-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",8,0,0,FRA+Payoff+Attendance_upwards,0.5,12
9,9,c91cdc36-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",9,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
10,10,c91cdc36-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",10,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
11,11,c91cdc36-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",11,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
12,12,c91cdc36-caea-11f0-b3b3-d094662e0881,1,"[0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",0,0,0,FRA+Payoff+Attendance_upwards,0.5,12
13,13,c91cdc36-caea-11f0-b3b3-d094662e0881,1,"[0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",1,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
14,14,c91cdc36-caea-11f0-b3b3-d094662e0881,1,"[0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",2,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
15,15,c91cdc36-caea-11f0-b3b3-d094662e0881,1,"[0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",3,0,0,FRA+Payoff+Attendance_upwards,0.5,12
16,16,c91cdc36-caea-11f0-b3b3-d094662e0881,1,"[0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",4,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
17,17,c91cdc36-caea-11f0-b3b3-d094662e0881,1,"[0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",5,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
18,18,c91cdc36-caea-11f0-b3b3-d094662e0881,1,"[0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",6,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
19,19,c91cdc36-caea-11f0-b3b3-d094662e0881,1,"[0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",7,0,0,FRA+Payoff+Attendance_upwards,0.5,12
20,20,c91cdc36-caea-11f0-b3b3-d094662e0881,1,"[0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",8,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
21,21,c91cdc36-caea-11f0-b3b3-d094662e0881,1,"[0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",9,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
22,22,c91cdc36-caea-11f0-b3b3-d094662e0881,1,"[0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",10,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
23,23,c91cdc36-caea-11f0-b3b3-d094662e0881,1,"[0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",11,0,0,FRA+Payoff+Attendance_upwards,0.5,12
24,24,c91cdc36-caea-11f0-b3b3-d094662e0881,2,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1]",0,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
25,25,c91cdc36-caea-11f0-b3b3-d094662e0881,2,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1]",1,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
26,26,c91cdc36-caea-11f0-b3b3-d094662e0881,2,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1]",2,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
27,27,c91cdc36-caea-11f0-b3b3-d094662e0881,2,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1]",3,0,0,FRA+Payoff+Attendance_upwards,0.5,12
28,28,c91cdc36-caea-11f0-b3b3-d094662e0881,2,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1]",4,0,0,FRA+Payoff+Attendance_upwards,0.5,12
29,29,c91cdc36-caea-11f0-b3b3-d094662e0881,2,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1]",5,0,0,FRA+Payoff+Attendance_upwards,0.5,12
30,30,c91cdc36-caea-11f0-b3b3-d094662e0881,2,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1]",6,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
31,31,c91cdc36-caea-11f0-b3b3-d094662e0881,2,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1]",7,0,0,FRA+Payoff+Attendance_upwards,0.5,12
32,32,c91cdc36-caea-11f0-b3b3-d094662e0881,2,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1]",8,0,0,FRA+Payoff+Attendance_upwards,0.5,12
33,33,c91cdc36-caea-11f0-b3b3-d094662e0881,2,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1]",9,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
34,34,c91cdc36-caea-11f0-b3b3-d094662e0881,2,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1]",10,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
35,35,c91cdc36-caea-11f0-b3b3-d094662e0881,2,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1]",11,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
36,36,c91cdc36-caea-11f0-b3b3-d094662e0881,3,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",0,0,0,FRA+Payoff+Attendance_upwards,0.5,12
37,37,c91cdc36-caea-11f0-b3b3-d094662e0881,3,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1,0,0,FRA+Payoff+Attendance_upwards,0.5,12
38,38,c91cdc36-caea-11f0-b3b3-d094662e0881,3,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",2,0,0,FRA+Payoff+Attendance_upwards,0.5,12
39,39,c91cdc36-caea-11f0-b3b3-d094662e0881,3,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",3,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
40,40,c91cdc36-caea-11f0-b3b3-d094662e0881,3,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",4,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
41,41,c91cdc36-caea-11f0-b3b3-d094662e0881,3,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",5,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
42,42,c91cdc36-caea-11f0-b3b3-d094662e0881,3,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",6,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
43,43,c91cdc36-caea-11f0-b3b3-d094662e0881,3,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",7,0,0,FRA+Payoff+Attendance_upwards,0.5,12
44,44,c91cdc36-caea-11f0-b3b3-d094662e0881,3,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",8,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
45,45,c91cdc36-caea-11f0-b3b3-d094662e0881,3,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",9,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
46,46,c91cdc36-caea-11f0-b3b3-d094662e0881,3,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",10,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
47,47,c91cdc36-caea-11f0-b3b3-d094662e0881,3,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",11,1,-1,FRA+Payoff+Attendance_upwards,0.5,12
48,48,c91cdc36-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0]",0,1,1,FRA+Payoff+Attendance_upwards,0.5,12
49,49,c91cdc36-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0]",1,0,0,FRA+Payoff+Attendance_upwards,0.5,12
50,50,c91cdc36-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0]",2,0,0,FRA+Payoff+Attendance_upwards,0.5,12
51,51,c91cdc36-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0]",3,0,0,FRA+Payoff+Attendance_upwards,0.5,12
52,52,c91cdc36-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0]",4,0,0,FRA+Payoff+Attendance_upwards,0.5,12
53,53,c91cdc36-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0]",5,1,1,FRA+Payoff+Attendance_upwards,0.5,12
54,54,c91cdc36-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0]",6,1,1,FRA+Payoff+Attendance_upwards,0.5,12
55,55,c91cdc36-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0]",7,0,0,FRA+Payoff+Attendance_upwards,0.5,12
56,56,c91cdc36-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0]",8,1,1,FRA+Payoff+Attendance_upwards,0.5,12
