,id_sim,round,attendance,id_player,decision,score,model,threshold,num_agents
0,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,0,"[0, 0, 0, 1]",0,0,0,,0.25,4
1,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,0,"[0, 0, 0, 1]",1,0,0,,0.25,4
2,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,0,"[0, 0, 0, 1]",2,0,0,,0.25,4
3,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,0,"[0, 0, 0, 1]",3,1,1,,0.25,4
4,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,1,"[1, 0, 1, 1]",0,1,-1,,0.25,4
5,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,1,"[1, 0, 1, 1]",1,0,0,,0.25,4
6,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,1,"[1, 0, 1, 1]",2,1,-1,,0.25,4
7,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,1,"[1, 0, 1, 1]",3,1,-1,,0.25,4
8,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,2,"[0, 1, 0, 1]",0,0,0,,0.25,4
9,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,2,"[0, 1, 0, 1]",1,1,-1,,0.25,4
10,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,2,"[0, 1, 0, 1]",2,0,0,,0.25,4
11,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,2,"[0, 1, 0, 1]",3,1,-1,,0.25,4
12,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,3,"[1, 0, 1, 0]",0,1,-1,,0.25,4
13,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,3,"[1, 0, 1, 0]",1,0,0,,0.25,4
14,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,3,"[1, 0, 1, 0]",2,1,-1,,0.25,4
15,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,3,"[1, 0, 1, 0]",3,0,0,,0.25,4
16,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,4,"[1, 1, 0, 0]",0,1,-1,,0.25,4
17,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,4,"[1, 1, 0, 0]",1,1,-1,,0.25,4
18,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,4,"[1, 1, 0, 0]",2,0,0,,0.25,4
19,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,4,"[1, 1, 0, 0]",3,0,0,,0.25,4
20,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,5,"[1, 0, 1, 0]",0,1,-1,,0.25,4
21,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,5,"[1, 0, 1, 0]",1,0,0,,0.25,4
22,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,5,"[1, 0, 1, 0]",2,1,-1,,0.25,4
23,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,5,"[1, 0, 1, 0]",3,0,0,,0.25,4
24,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,6,"[1, 0, 0, 0]",0,1,1,,0.25,4
25,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,6,"[1, 0, 0, 0]",1,0,0,,0.25,4
26,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,6,"[1, 0, 0, 0]",2,0,0,,0.25,4
27,98fcbfec-8861-11f1-b73d-b48c9db4e1b4,6,"[1, 0, 0, 0]",3,0,0,,0.25,4
