,Unnamed: 0,id_sim,round,attendance,id_player,decision,score,model,threshold,num_agents
0,0,cdbd14cc-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1]",0,0,0,FRA+Payoff+Attendance_upwards,0.4285714285714285,7
1,1,cdbd14cc-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1]",1,0,0,FRA+Payoff+Attendance_upwards,0.4285714285714285,7
2,2,cdbd14cc-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1]",2,1,-1,FRA+Payoff+Attendance_upwards,0.4285714285714285,7
3,3,cdbd14cc-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1]",3,1,-1,FRA+Payoff+Attendance_upwards,0.4285714285714285,7
4,4,cdbd14cc-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1]",4,0,0,FRA+Payoff+Attendance_upwards,0.4285714285714285,7
5,5,cdbd14cc-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1]",5,0,0,FRA+Payoff+Attendance_upwards,0.4285714285714285,7
6,6,cdbd14cc-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0, 0, 1]",6,1,-1,FRA+Payoff+Attendance_upwards,0.4285714285714285,7
7,7,cdbd14cc-caea-11f0-b3b3-d094662e0881,1,"[1, 0, 0, 1, 0, 0, 0]",0,1,1,FRA+Payoff+Attendance_upwards,0.4285714285714285,7
8,8,cdbd14cc-caea-11f0-b3b3-d094662e0881,1,"[1, 0, 0, 1, 0, 0, 0]",1,0,0,FRA+Payoff+Attendance_upwards,0.4285714285714285,7
9,9,cdbd14cc-caea-11f0-b3b3-d094662e0881,1,"[1, 0, 0, 1, 0, 0, 0]",2,0,0,FRA+Payoff+Attendance_upwards,0.4285714285714285,7
10,10,cdbd14cc-caea-11f0-b3b3-d094662e0881,1,"[1, 0, 0, 1, 0, 0, 0]",3,1,1,FRA+Payoff+Attendance_upwards,0.4285714285714285,7
11,11,cdbd14cc-caea-11f0-b3b3-d094662e0881,1,"[1, 0, 0, 1, 0, 0, 0]",4,0,0,FRA+Payoff+Attendance_upwards,0.4285714285714285,7
12,12,cdbd14cc-caea-11f0-b3b3-d094662e0881,1,"[1, 0, 0, 1, 0, 0, 0]",5,0,0,FRA+Payoff+Attendance_upwards,0.4285714285714285,7
13,13,cdbd14cc-caea-11f0-b3b3-d094662e0881,1,"[1, 0, 0, 1, 0, 0, 0]",6,0,0,FRA+Payoff+Attendance_upwards,0.4285714285714285,7
14,14,cdbd14cc-caea-11f0-b3b3-d094662e0881,2,"[0, 0, 0, 0, 0, 1, 0]",0,0,0,FRA+Payoff+Attendance_upwards,0.4285714285714285,7
15,15,cdbd14cc-caea-11f0-b3b3-d094662e0881,2,"[0, 0, 0, 0, 0, 1, 0]",1,0,0,FRA+Payoff+Attendance_upwards,0.4285714285714285,7
16,16,cdbd14cc-caea-11f0-b3b3-d094662e0881,2,"[0, 0, 0, 0, 0, 1, 0]",2,0,0,FRA+Payoff+Attendance_upwards,0.4285714285714285,7
17,17,cdbd14cc-caea-11f0-b3b3-d094662e0881,2,"[0, 0, 0, 0, 0, 1, 0]",3,0,0,FRA+Payoff+Attendance_upwards,0.4285714285714285,7
