,Unnamed: 0,id_sim,round,attendance,id_player,decision,score,model,threshold,num_agents
0,0,ddae7a06-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0]",0,0,0,FRA+Payoff+Attendance_downwards,0.4,5
1,1,ddae7a06-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0]",1,0,0,FRA+Payoff+Attendance_downwards,0.4,5
2,2,ddae7a06-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0]",2,1,1,FRA+Payoff+Attendance_downwards,0.4,5
3,3,ddae7a06-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0]",3,1,1,FRA+Payoff+Attendance_downwards,0.4,5
4,4,ddae7a06-caea-11f0-b3b3-d094662e0881,0,"[0, 0, 1, 1, 0]",4,0,0,FRA+Payoff+Attendance_downwards,0.4,5
5,5,ddae7a06-caea-11f0-b3b3-d094662e0881,1,"[1, 1, 1, 0, 1]",0,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
6,6,ddae7a06-caea-11f0-b3b3-d094662e0881,1,"[1, 1, 1, 0, 1]",1,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
7,7,ddae7a06-caea-11f0-b3b3-d094662e0881,1,"[1, 1, 1, 0, 1]",2,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
8,8,ddae7a06-caea-11f0-b3b3-d094662e0881,1,"[1, 1, 1, 0, 1]",3,0,0,FRA+Payoff+Attendance_downwards,0.4,5
9,9,ddae7a06-caea-11f0-b3b3-d094662e0881,1,"[1, 1, 1, 0, 1]",4,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
10,10,ddae7a06-caea-11f0-b3b3-d094662e0881,2,"[1, 0, 0, 0, 1]",0,1,1,FRA+Payoff+Attendance_downwards,0.4,5
11,11,ddae7a06-caea-11f0-b3b3-d094662e0881,2,"[1, 0, 0, 0, 1]",1,0,0,FRA+Payoff+Attendance_downwards,0.4,5
12,12,ddae7a06-caea-11f0-b3b3-d094662e0881,2,"[1, 0, 0, 0, 1]",2,0,0,FRA+Payoff+Attendance_downwards,0.4,5
13,13,ddae7a06-caea-11f0-b3b3-d094662e0881,2,"[1, 0, 0, 0, 1]",3,0,0,FRA+Payoff+Attendance_downwards,0.4,5
14,14,ddae7a06-caea-11f0-b3b3-d094662e0881,2,"[1, 0, 0, 0, 1]",4,1,1,FRA+Payoff+Attendance_downwards,0.4,5
15,15,ddae7a06-caea-11f0-b3b3-d094662e0881,3,"[0, 1, 1, 1, 0]",0,0,0,FRA+Payoff+Attendance_downwards,0.4,5
16,16,ddae7a06-caea-11f0-b3b3-d094662e0881,3,"[0, 1, 1, 1, 0]",1,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
17,17,ddae7a06-caea-11f0-b3b3-d094662e0881,3,"[0, 1, 1, 1, 0]",2,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
18,18,ddae7a06-caea-11f0-b3b3-d094662e0881,3,"[0, 1, 1, 1, 0]",3,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
19,19,ddae7a06-caea-11f0-b3b3-d094662e0881,3,"[0, 1, 1, 1, 0]",4,0,0,FRA+Payoff+Attendance_downwards,0.4,5
20,20,ddae7a06-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 1, 1]",0,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
21,21,ddae7a06-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 1, 1]",1,0,0,FRA+Payoff+Attendance_downwards,0.4,5
22,22,ddae7a06-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 1, 1]",2,0,0,FRA+Payoff+Attendance_downwards,0.4,5
23,23,ddae7a06-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 1, 1]",3,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
24,24,ddae7a06-caea-11f0-b3b3-d094662e0881,4,"[1, 0, 0, 1, 1]",4,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
25,25,ddae7a06-caea-11f0-b3b3-d094662e0881,5,"[1, 0, 0, 1, 0]",0,1,1,FRA+Payoff+Attendance_downwards,0.4,5
26,26,ddae7a06-caea-11f0-b3b3-d094662e0881,5,"[1, 0, 0, 1, 0]",1,0,0,FRA+Payoff+Attendance_downwards,0.4,5
27,27,ddae7a06-caea-11f0-b3b3-d094662e0881,5,"[1, 0, 0, 1, 0]",2,0,0,FRA+Payoff+Attendance_downwards,0.4,5
28,28,ddae7a06-caea-11f0-b3b3-d094662e0881,5,"[1, 0, 0, 1, 0]",3,1,1,FRA+Payoff+Attendance_downwards,0.4,5
29,29,ddae7a06-caea-11f0-b3b3-d094662e0881,5,"[1, 0, 0, 1, 0]",4,0,0,FRA+Payoff+Attendance_downwards,0.4,5
30,30,ddae7a06-caea-11f0-b3b3-d094662e0881,6,"[1, 1, 1, 1, 0]",0,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
31,31,ddae7a06-caea-11f0-b3b3-d094662e0881,6,"[1, 1, 1, 1, 0]",1,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
32,32,ddae7a06-caea-11f0-b3b3-d094662e0881,6,"[1, 1, 1, 1, 0]",2,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
33,33,ddae7a06-caea-11f0-b3b3-d094662e0881,6,"[1, 1, 1, 1, 0]",3,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
34,34,ddae7a06-caea-11f0-b3b3-d094662e0881,6,"[1, 1, 1, 1, 0]",4,0,0,FRA+Payoff+Attendance_downwards,0.4,5
35,35,ddae7a06-caea-11f0-b3b3-d094662e0881,7,"[0, 1, 1, 1, 0]",0,0,0,FRA+Payoff+Attendance_downwards,0.4,5
36,36,ddae7a06-caea-11f0-b3b3-d094662e0881,7,"[0, 1, 1, 1, 0]",1,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
37,37,ddae7a06-caea-11f0-b3b3-d094662e0881,7,"[0, 1, 1, 1, 0]",2,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
38,38,ddae7a06-caea-11f0-b3b3-d094662e0881,7,"[0, 1, 1, 1, 0]",3,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
39,39,ddae7a06-caea-11f0-b3b3-d094662e0881,7,"[0, 1, 1, 1, 0]",4,0,0,FRA+Payoff+Attendance_downwards,0.4,5
40,40,ddae7a06-caea-11f0-b3b3-d094662e0881,8,"[1, 0, 0, 1, 0]",0,1,1,FRA+Payoff+Attendance_downwards,0.4,5
41,41,ddae7a06-caea-11f0-b3b3-d094662e0881,8,"[1, 0, 0, 1, 0]",1,0,0,FRA+Payoff+Attendance_downwards,0.4,5
42,42,ddae7a06-caea-11f0-b3b3-d094662e0881,8,"[1, 0, 0, 1, 0]",2,0,0,FRA+Payoff+Attendance_downwards,0.4,5
43,43,ddae7a06-caea-11f0-b3b3-d094662e0881,8,"[1, 0, 0, 1, 0]",3,1,1,FRA+Payoff+Attendance_downwards,0.4,5
44,44,ddae7a06-caea-11f0-b3b3-d094662e0881,8,"[1, 0, 0, 1, 0]",4,0,0,FRA+Payoff+Attendance_downwards,0.4,5
45,45,ddae7a06-caea-11f0-b3b3-d094662e0881,9,"[1, 1, 1, 1, 0]",0,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
46,46,ddae7a06-caea-11f0-b3b3-d094662e0881,9,"[1, 1, 1, 1, 0]",1,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
47,47,ddae7a06-caea-11f0-b3b3-d094662e0881,9,"[1, 1, 1, 1, 0]",2,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
48,48,ddae7a06-caea-11f0-b3b3-d094662e0881,9,"[1, 1, 1, 1, 0]",3,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
49,49,ddae7a06-caea-11f0-b3b3-d094662e0881,9,"[1, 1, 1, 1, 0]",4,0,0,FRA+Payoff+Attendance_downwards,0.4,5
50,50,ddae7a06-caea-11f0-b3b3-d094662e0881,10,"[0, 0, 0, 0, 1]",0,0,0,FRA+Payoff+Attendance_downwards,0.4,5
51,51,ddae7a06-caea-11f0-b3b3-d094662e0881,10,"[0, 0, 0, 0, 1]",1,0,0,FRA+Payoff+Attendance_downwards,0.4,5
52,52,ddae7a06-caea-11f0-b3b3-d094662e0881,10,"[0, 0, 0, 0, 1]",2,0,0,FRA+Payoff+Attendance_downwards,0.4,5
53,53,ddae7a06-caea-11f0-b3b3-d094662e0881,10,"[0, 0, 0, 0, 1]",3,0,0,FRA+Payoff+Attendance_downwards,0.4,5
54,54,ddae7a06-caea-11f0-b3b3-d094662e0881,10,"[0, 0, 0, 0, 1]",4,1,1,FRA+Payoff+Attendance_downwards,0.4,5
55,55,ddae7a06-caea-11f0-b3b3-d094662e0881,11,"[0, 1, 0, 0, 0]",0,0,0,FRA+Payoff+Attendance_downwards,0.4,5
56,56,ddae7a06-caea-11f0-b3b3-d094662e0881,11,"[0, 1, 0, 0, 0]",1,1,1,FRA+Payoff+Attendance_downwards,0.4,5
57,57,ddae7a06-caea-11f0-b3b3-d094662e0881,11,"[0, 1, 0, 0, 0]",2,0,0,FRA+Payoff+Attendance_downwards,0.4,5
58,58,ddae7a06-caea-11f0-b3b3-d094662e0881,11,"[0, 1, 0, 0, 0]",3,0,0,FRA+Payoff+Attendance_downwards,0.4,5
59,59,ddae7a06-caea-11f0-b3b3-d094662e0881,11,"[0, 1, 0, 0, 0]",4,0,0,FRA+Payoff+Attendance_downwards,0.4,5
60,60,ddae7a06-caea-11f0-b3b3-d094662e0881,12,"[1, 0, 1, 0, 1]",0,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
61,61,ddae7a06-caea-11f0-b3b3-d094662e0881,12,"[1, 0, 1, 0, 1]",1,0,0,FRA+Payoff+Attendance_downwards,0.4,5
62,62,ddae7a06-caea-11f0-b3b3-d094662e0881,12,"[1, 0, 1, 0, 1]",2,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
63,63,ddae7a06-caea-11f0-b3b3-d094662e0881,12,"[1, 0, 1, 0, 1]",3,0,0,FRA+Payoff+Attendance_downwards,0.4,5
64,64,ddae7a06-caea-11f0-b3b3-d094662e0881,12,"[1, 0, 1, 0, 1]",4,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
65,65,ddae7a06-caea-11f0-b3b3-d094662e0881,13,"[0, 0, 1, 1, 0]",0,0,0,FRA+Payoff+Attendance_downwards,0.4,5
66,66,ddae7a06-caea-11f0-b3b3-d094662e0881,13,"[0, 0, 1, 1, 0]",1,0,0,FRA+Payoff+Attendance_downwards,0.4,5
67,67,ddae7a06-caea-11f0-b3b3-d094662e0881,13,"[0, 0, 1, 1, 0]",2,1,1,FRA+Payoff+Attendance_downwards,0.4,5
68,68,ddae7a06-caea-11f0-b3b3-d094662e0881,13,"[0, 0, 1, 1, 0]",3,1,1,FRA+Payoff+Attendance_downwards,0.4,5
69,69,ddae7a06-caea-11f0-b3b3-d094662e0881,13,"[0, 0, 1, 1, 0]",4,0,0,FRA+Payoff+Attendance_downwards,0.4,5
70,70,ddae7a06-caea-11f0-b3b3-d094662e0881,14,"[1, 1, 0, 1, 1]",0,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
71,71,ddae7a06-caea-11f0-b3b3-d094662e0881,14,"[1, 1, 0, 1, 1]",1,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
72,72,ddae7a06-caea-11f0-b3b3-d094662e0881,14,"[1, 1, 0, 1, 1]",2,0,0,FRA+Payoff+Attendance_downwards,0.4,5
73,73,ddae7a06-caea-11f0-b3b3-d094662e0881,14,"[1, 1, 0, 1, 1]",3,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
74,74,ddae7a06-caea-11f0-b3b3-d094662e0881,14,"[1, 1, 0, 1, 1]",4,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
75,75,ddae7a06-caea-11f0-b3b3-d094662e0881,15,"[0, 1, 1, 0, 0]",0,0,0,FRA+Payoff+Attendance_downwards,0.4,5
76,76,ddae7a06-caea-11f0-b3b3-d094662e0881,15,"[0, 1, 1, 0, 0]",1,1,1,FRA+Payoff+Attendance_downwards,0.4,5
77,77,ddae7a06-caea-11f0-b3b3-d094662e0881,15,"[0, 1, 1, 0, 0]",2,1,1,FRA+Payoff+Attendance_downwards,0.4,5
78,78,ddae7a06-caea-11f0-b3b3-d094662e0881,15,"[0, 1, 1, 0, 0]",3,0,0,FRA+Payoff+Attendance_downwards,0.4,5
79,79,ddae7a06-caea-11f0-b3b3-d094662e0881,15,"[0, 1, 1, 0, 0]",4,0,0,FRA+Payoff+Attendance_downwards,0.4,5
80,80,ddae7a06-caea-11f0-b3b3-d094662e0881,16,"[0, 1, 0, 0, 0]",0,0,0,FRA+Payoff+Attendance_downwards,0.4,5
81,81,ddae7a06-caea-11f0-b3b3-d094662e0881,16,"[0, 1, 0, 0, 0]",1,1,1,FRA+Payoff+Attendance_downwards,0.4,5
82,82,ddae7a06-caea-11f0-b3b3-d094662e0881,16,"[0, 1, 0, 0, 0]",2,0,0,FRA+Payoff+Attendance_downwards,0.4,5
83,83,ddae7a06-caea-11f0-b3b3-d094662e0881,16,"[0, 1, 0, 0, 0]",3,0,0,FRA+Payoff+Attendance_downwards,0.4,5
84,84,ddae7a06-caea-11f0-b3b3-d094662e0881,16,"[0, 1, 0, 0, 0]",4,0,0,FRA+Payoff+Attendance_downwards,0.4,5
85,85,ddae7a06-caea-11f0-b3b3-d094662e0881,17,"[1, 1, 1, 0, 0]",0,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
86,86,ddae7a06-caea-11f0-b3b3-d094662e0881,17,"[1, 1, 1, 0, 0]",1,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
87,87,ddae7a06-caea-11f0-b3b3-d094662e0881,17,"[1, 1, 1, 0, 0]",2,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
88,88,ddae7a06-caea-11f0-b3b3-d094662e0881,17,"[1, 1, 1, 0, 0]",3,0,0,FRA+Payoff+Attendance_downwards,0.4,5
89,89,ddae7a06-caea-11f0-b3b3-d094662e0881,17,"[1, 1, 1, 0, 0]",4,0,0,FRA+Payoff+Attendance_downwards,0.4,5
90,90,ddae7a06-caea-11f0-b3b3-d094662e0881,18,"[1, 0, 0, 1, 0]",0,1,1,FRA+Payoff+Attendance_downwards,0.4,5
91,91,ddae7a06-caea-11f0-b3b3-d094662e0881,18,"[1, 0, 0, 1, 0]",1,0,0,FRA+Payoff+Attendance_downwards,0.4,5
92,92,ddae7a06-caea-11f0-b3b3-d094662e0881,18,"[1, 0, 0, 1, 0]",2,0,0,FRA+Payoff+Attendance_downwards,0.4,5
93,93,ddae7a06-caea-11f0-b3b3-d094662e0881,18,"[1, 0, 0, 1, 0]",3,1,1,FRA+Payoff+Attendance_downwards,0.4,5
94,94,ddae7a06-caea-11f0-b3b3-d094662e0881,18,"[1, 0, 0, 1, 0]",4,0,0,FRA+Payoff+Attendance_downwards,0.4,5
95,95,ddae7a06-caea-11f0-b3b3-d094662e0881,19,"[1, 1, 1, 0, 1]",0,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
96,96,ddae7a06-caea-11f0-b3b3-d094662e0881,19,"[1, 1, 1, 0, 1]",1,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
97,97,ddae7a06-caea-11f0-b3b3-d094662e0881,19,"[1, 1, 1, 0, 1]",2,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
98,98,ddae7a06-caea-11f0-b3b3-d094662e0881,19,"[1, 1, 1, 0, 1]",3,0,0,FRA+Payoff+Attendance_downwards,0.4,5
99,99,ddae7a06-caea-11f0-b3b3-d094662e0881,19,"[1, 1, 1, 0, 1]",4,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
100,100,ddae7a06-caea-11f0-b3b3-d094662e0881,20,"[1, 1, 1, 0, 1]",0,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
101,101,ddae7a06-caea-11f0-b3b3-d094662e0881,20,"[1, 1, 1, 0, 1]",1,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
102,102,ddae7a06-caea-11f0-b3b3-d094662e0881,20,"[1, 1, 1, 0, 1]",2,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
103,103,ddae7a06-caea-11f0-b3b3-d094662e0881,20,"[1, 1, 1, 0, 1]",3,0,0,FRA+Payoff+Attendance_downwards,0.4,5
104,104,ddae7a06-caea-11f0-b3b3-d094662e0881,20,"[1, 1, 1, 0, 1]",4,1,-1,FRA+Payoff+Attendance_downwards,0.4,5
105,105,ddae7a06-caea-11f0-b3b3-d094662e0881,21,"[1, 0, 0, 0, 0]",0,1,1,FRA+Payoff+Attendance_downwards,0.4,5
106,106,ddae7a06-caea-11f0-b3b3-d094662e0881,21,"[1, 0, 0, 0, 0]",1,0,0,FRA+Payoff+Attendance_downwards,0.4,5
107,107,ddae7a06-caea-11f0-b3b3-d094662e0881,21,"[1, 0, 0, 0, 0]",2,0,0,FRA+Payoff+Attendance_downwards,0.4,5
108,108,ddae7a06-caea-11f0-b3b3-d094662e0881,21,"[1, 0, 0, 0, 0]",3,0,0,FRA+Payoff+Attendance_downwards,0.4,5
109,109,ddae7a06-caea-11f0-b3b3-d094662e0881,21,"[1, 0, 0, 0, 0]",4,0,0,FRA+Payoff+Attendance_downwards,0.4,5
110,110,ddae7a06-caea-11f0-b3b3-d094662e0881,22,"[0, 0, 0, 0, 1]",0,0,0,FRA+Payoff+Attendance_downwards,0.4,5
111,111,ddae7a06-caea-11f0-b3b3-d094662e0881,22,"[0, 0, 0, 0, 1]",1,0,0,FRA+Payoff+Attendance_downwards,0.4,5
112,112,ddae7a06-caea-11f0-b3b3-d094662e0881,22,"[0, 0, 0, 0, 1]",2,0,0,FRA+Payoff+Attendance_downwards,0.4,5
113,113,ddae7a06-caea-11f0-b3b3-d094662e0881,22,"[0, 0, 0, 0, 1]",3,0,0,FRA+Payoff+Attendance_downwards,0.4,5
114,114,ddae7a06-caea-11f0-b3b3-d094662e0881,22,"[0, 0, 0, 0, 1]",4,1,1,FRA+Payoff+Attendance_downwards,0.4,5
115,115,ddae7a06-caea-11f0-b3b3-d094662e0881,23,"[0, 1, 0, 0, 0]",0,0,0,FRA+Payoff+Attendance_downwards,0.4,5
116,116,ddae7a06-caea-11f0-b3b3-d094662e0881,23,"[0, 1, 0, 0, 0]",1,1,1,FRA+Payoff+Attendance_downwards,0.4,5
117,117,ddae7a06-caea-11f0-b3b3-d094662e0881,23,"[0, 1, 0, 0, 0]",2,0,0,FRA+Payoff+Attendance_downwards,0.4,5
118,118,ddae7a06-caea-11f0-b3b3-d094662e0881,23,"[0, 1, 0, 0, 0]",3,0,0,FRA+Payoff+Attendance_downwards,0.4,5
