0 188.54075 33.62784234710836 0.1957044751493017 0.034926770991440065 0.5926009941062272 0.2 2.1 0.9360924708820167
1 199.975875 66.88455409372199 0.18460289849059275 0.06175025946021865 0.48618469035822365 0.3333333333333333 77.1 0.9553888446226096
2 180.769875 135.81674981912275 0.139201161711818 0.1043378549802664 0.21581435797341567 1.0 25.5 0.9330180674527805
3 198.449375 24.215998509318226 0.2183105939283027 0.026828891174892077 0.2594055900805696 0.5 1.175 0.9690771082651571
4 193.918625 60.64883307316527 0.1748710944768257 0.054623582849341934 0.5167937514260342 0.25 51.825 0.9536791681729745
5 202.75 137.3123754245424 0.15214289728558514 0.10313147168171546 0.42381372928110955 1.0 0.2 0.9831482727175468
6 195.594125 64.54362730717102 0.18337236655352265 0.06050894462213011 0.4578677939147646 0.3333333333333333 52.0 0.9444311640765244
7 186.767125 91.99972308779373 0.1622103678279193 0.07924132813096761 0.24307053673573115 1.0 1.25 0.9554113801568246
8 183.402125 17.76013736818162 0.21663059379898236 0.021159210028225354 0.6540525616158828 0.16666666666666666 2.5 0.9172624124756131
9 198.00125 93.64925370653478 0.14997102217454006 0.07060985657406851 0.2943343352985692 0.5 0.525 0.9617435610068449
10 198.739875 14.197111676841763 0.23398467774044862 0.016836665873484164 0.2641054881350732 0.5 1.0 0.953718248650044
11 192.4605 171.90392984229666 0.12728183137257915 0.11366234156100354 0.21824058073082603 1.0 0.05 0.9531632652212944
12 185.868625 150.4401869942327 0.13595856491016273 0.10995684082634533 0.28228087387996087 1.0 50.475 0.9375364879530166
13 203.9375 4.305666658024879 0.2447835812182815 0.005208211849046908 0.25 0.5 1.45 0.9683346264119143
14 169.930625 13.577192711634194 0.22406305509267174 0.018074778957331665 0.2808934339080876 0.5 26.975 0.8815708566674895
15 214.5 3.099269067054359 0.24496847926450155 0.0035643512173195255 0.25 0.5 1.0 0.9889014133512269
16 206.70325 13.896611670699313 0.232740372430408 0.015919164325670573 0.24442733300993738 1.0 0.0 0.9821585425869394
17 201.92375 208.55430772617117 0.12294385035181754 0.12697955478812387 0.05607390169775633 1.0 0.05 0.9937471092413813
18 191.4375 75.76697909515326 0.16956377325066432 0.06710981319322698 0.0 1.0 0.3 0.9536141647498952
19 181.165625 147.71911432090917 0.13487040444595028 0.10982815771417843 0.1556768423135926 1.0 0.15 0.9310104259710239
20 186.9375 11.077673238100967 0.23509172646455398 0.014055256641295508 0.5 0.25 1.9 0.9321226511030544
21 190.993375 75.38187740805053 0.15934231213451122 0.06241619111304164 0.34527541470793155 0.5 0.35 0.9312772144869251
22 197.963125 61.91545356407406 0.18811868412890015 0.058814958255694785 0.4406776119833515 0.3333333333333333 1.9 0.9499197744688344
23 207.989625 61.83111940269201 0.19129240495701288 0.056830518697827355 0.453437808533827 0.3333333333333333 27.05 0.9869294649347496
24 199.5055 39.321734278723525 0.19840018578751992 0.03883459128971158 0.551952864019656 0.25 1.875 0.9670510556821341
25 202.83875 191.86909512890054 0.12663500622061832 0.11978530328919533 0.17085055942167332 1.0 0.2 0.9938414230222613
26 180.0555 147.47090390390542 0.13239462713181452 0.10834307896397187 0.24205297020273303 1.0 0.25 0.9220344639606848
27 193.013125 170.7628839501387 0.1315152271136912 0.11626771506672319 0.12511465438558464 1.0 0.0 0.960281132834573
28 203.0 15.698672783947503 0.22794412695179742 0.017756317478050135 0.25 0.5 1.0 0.9733873609651006
