0 109.3125 109.06264425880732 0.125 0.12471231844766932 0.25 0.5 0.5 0.499001996007984
1 -0.1875 0.2724311839712921 -0.09375 0.13621559198564606 0.0 1.0 0.0 0.0
2 145.54175 103.0020358481741 0.1248919941329321 0.08838842519834993 0.39623918152056026 0.3333333333333333 1.5 0.6666666666666666
3 -0.3125 0.3697549864437261 -0.10416666666666667 0.12325166214790868 0.0 1.0 0.0 0.0
4 163.59375 94.4517006810738 0.1869606168259585 0.10794269525099214 0.25 0.5 0.75 0.9038313994307065
5 218.4375 218.4375720248227 0.12492801692918216 0.12492805869323544 0.0 1.0 0.0 0.998003992015968
6 108.822875 62.97333702237024 0.1872474936704234 0.10835761824476853 0.39623918152056026 0.3333333333333333 1.5 0.60176336683568
7 108.84375 188.8116079970088 0.06242780761975753 0.10829487191673755 0.0 1.0 0.0 0.8096588068454448
8 109.14375 71.98827836167409 0.1562319676475526 0.1030423404016511 0.5804820237218405 0.2 2.0 0.6853960825104605
9 109.302125 62.817408985427434 0.18732035489470214 0.107652142841568 0.39623918152056026 0.3333333333333333 1.5 0.6037593748197119
10 109.15625 189.4971836655825 0.06239208796675419 0.10831547851449809 0.0 1.0 0.0 0.8096588068454448
11 108.323 63.117802073976634 0.1868125111439346 0.10885915428007023 0.39623918152056026 0.3333333333333333 1.5 0.6037593748197119
12 109.40625 189.4971836655825 0.0625 0.10825317547305484 0.0 1.0 0.0 0.8096588068454448
13 145.875 0.07231312121600063 0.24985603414064927 0.00012467809147538093 0.39623918152056026 0.3333333333333333 2.0 0.8725660986923995
14 218.8125 218.8125 0.125 0.125 0.0 1.0 0.0 0.998003992015968
15 54.59375 94.70354171812234 0.06242803779901669 0.1082947870690786 0.25 0.5 0.25 0.4048294034227223
16 54.03125 93.58688784318254 0.0625 0.10825554249134996 0.25 0.5 0.25 0.4048294034227223
17 218.8125 218.6875359706747 0.125 0.12492812114450101 0.0 1.0 0.0 0.998003992015968
18 0.375 0.649519052838329 0.07499999999999998 0.12990381056766578 0.0 1.0 0.0 0.0
19 218.4375 218.06268037597422 0.1250720666477646 0.12485597142017002 0.0 1.0 0.0 0.998003992015968
20 108.6875 109.18764409136047 0.12471114651013682 0.1252890211331095 0.25 0.5 0.5 0.499001996007984
21 109.40625 189.4971836655825 0.0625 0.10825317547305484 0.0 1.0 0.0 0.8096588068454448
22 163.625 93.89183894322476 0.18759019324894172 0.10763904394627916 0.5 0.25 1.25 0.7485029940119761
23 164.140625 54.70321490066763 0.18742818346255313 0.062464164660109685 0.5 0.25 2.25 0.9038313994307065
24 162.8125 180.5864707410054 0.09354208678686862 0.10375628695690535 0.25 0.5 0.25 0.9038313994307065
25 218.8125 218.8125 0.125 0.125 0.0 1.0 0.0 0.998003992015968
26 -0.75 0.17677669529663695 -0.1875 0.04419417382415924 0.0 1.0 0.0 0.0
27 108.875 108.75061488499492 0.12478361164189655 0.12464006730812918 0.25 0.5 0.5 0.499001996007984
28 109.177 63.033731082741184 0.18710446832456665 0.10802544180362497 0.39623918152056026 0.3333333333333333 1.5 0.60176336683568
29 109.40625 189.4971836655825 0.0625 0.10825317547305484 0.0 1.0 0.0 0.8096588068454448
30 -0.875 0.21650635094610968 -0.21875 0.05412658773652742 0.0 1.0 0.0 0.0
31 218.375 218.62501799055102 0.12489202539377324 0.12503600196728218 0.0 1.0 0.0 0.998003992015968
32 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0
33 109.40625 189.4971836655825 0.0625 0.10825317547305484 0.0 1.0 0.0 0.8096588068454448
34 108.927125 63.177973618048306 0.18699593036560958 0.10846149043658292 0.39623918152056026 0.3333333333333333 1.5 0.6037593748197119
35 -0.1875 0.3247595264191645 -0.09375 0.16237976320958225 0.0 1.0 0.0 0.0
36 0.0 0.17677669529663695 0.0 0.17677669529663695 0.0 1.0 0.0 0.0
37 109.40625 189.4971836655825 0.0625 0.10825317547305484 0.0 1.0 0.0 0.8096588068454448
38 131.325 75.82060712783456 0.1873922493172318 0.10819108569319232 0.5804820237218405 0.2 2.0 0.7230651195445652
39 109.125 109.37503596024894 0.12478411339705005 0.1250720038919484 0.25 0.5 0.5 0.499001996007984
40 145.333375 102.9727177109976 0.1248558614069016 0.08846506301634094 0.39623918152056026 0.3333333333333333 1.5 0.8725660986923995
41 218.8125 218.8125 0.125 0.125 0.0 1.0 0.0 0.998003992015968
42 0.125 0.4145780987944248 0.041666666666666664 0.13819269959814168 0.0 1.0 0.0 0.0
43 174.675 61.80156565657383 0.1667227983316472 0.05898824208788517 0.5804820237218405 0.2 2.25 0.9226659179477588
44 109.0625 109.3125 0.12485590854179156 0.12514409145820843 0.25 0.5 0.5 0.499001996007984
45 108.96875 189.02811431569828 0.06242789149043691 0.10829482345621463 0.0 1.0 0.0 0.8096588068454448
46 218.8125 218.8125 0.125 0.125 0.0 1.0 0.0 0.998003992015968
47 55.0625 94.2187406368575 0.06307670072722149 0.10792299715746331 0.25 0.5 0.25 0.4048294034227223
48 -0.125 0.125 -0.125 0.125 0.0 1.0 0.0 0.0
49 -1.375 0.125 -0.22916666666666666 0.020833333333333325 0.0 1.0 0.0 0.0
50 107.927125 120.05525784900777 0.09335984696112971 0.10385550148437972 0.39623918152056026 0.3333333333333333 1.0 0.602140057206021
51 218.0625 154.54708947664545 0.12485586670447076 0.08849030220216539 0.25 0.5 0.5 0.998003992015968
52 72.416625 72.91685877268023 0.12453098040921735 0.12539719343308653 0.39623918152056026 0.3333333333333333 1.0 0.5392327653590662
53 109.198 120.76482661403367 0.09370501842588454 0.10363099312928295 0.39623918152056026 0.3333333333333333 1.0 0.6037593748197119
54 0.3125 0.409839907768875 0.078125 0.10245997694221876 0.0 1.0 0.0 0.0
