treatment,threshold,round,player,decision,score,timeup,time,room,date,num_players,group,choice
upwards,0.4285714285714285,4.0,814063500586541,0.0,0.0,0.0,3429.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,4.0,949348948726948,0.0,0.0,0.0,1152.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,4.0,889411785625769,0.0,0.0,0.0,5649.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,5.0,610469714233989,0.0,0.0,0.0,1924.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,5.0,196535048687159,0.0,0.0,0.0,1587.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,5.0,894633723284463,1.0,-1.0,0.0,839.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,5.0,624380198244083,1.0,-1.0,0.0,1352.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,5.0,814063500586541,1.0,-1.0,0.0,1475.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,5.0,949348948726948,0.0,0.0,0.0,939.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,5.0,889411785625769,1.0,-1.0,0.0,1764.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,6.0,610469714233989,0.0,0.0,0.0,1956.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,6.0,196535048687159,1.0,-1.0,0.0,1435.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,6.0,894633723284463,0.0,0.0,0.0,814.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,6.0,624380198244083,1.0,-1.0,0.0,1730.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,6.0,814063500586541,1.0,-1.0,0.0,2255.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,6.0,949348948726948,1.0,-1.0,0.0,571.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,6.0,889411785625769,1.0,-1.0,0.0,1897.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,7.0,610469714233989,0.0,0.0,0.0,2082.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,7.0,196535048687159,0.0,0.0,0.0,965.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,7.0,894633723284463,1.0,-1.0,0.0,843.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,7.0,624380198244083,1.0,-1.0,0.0,1787.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,7.0,814063500586541,0.0,0.0,0.0,1083.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,7.0,949348948726948,1.0,-1.0,0.0,647.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,7.0,889411785625769,1.0,-1.0,0.0,3326.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,8.0,610469714233989,1.0,-1.0,0.0,2079.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,8.0,196535048687159,0.0,0.0,0.0,853.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,8.0,894633723284463,0.0,0.0,0.0,1328.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,8.0,624380198244083,1.0,-1.0,0.0,2349.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,8.0,814063500586541,0.0,0.0,0.0,1182.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,8.0,949348948726948,0.0,0.0,0.0,1335.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,8.0,889411785625769,1.0,-1.0,0.0,5115.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,9.0,610469714233989,1.0,-1.0,0.0,1022.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,9.0,196535048687159,0.0,0.0,0.0,714.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,9.0,894633723284463,1.0,-1.0,0.0,1096.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,9.0,624380198244083,0.0,0.0,0.0,2000.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,9.0,814063500586541,1.0,-1.0,0.0,1881.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,9.0,949348948726948,0.0,0.0,0.0,953.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,9.0,889411785625769,0.0,0.0,0.0,1733.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,10.0,610469714233989,1.0,-1.0,0.0,881.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,10.0,196535048687159,1.0,-1.0,0.0,1004.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,10.0,894633723284463,0.0,0.0,0.0,1046.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,10.0,624380198244083,0.0,0.0,0.0,1372.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,10.0,814063500586541,0.0,0.0,0.0,795.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,10.0,949348948726948,1.0,-1.0,0.0,749.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,10.0,889411785625769,0.0,0.0,0.0,2175.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,11.0,610469714233989,1.0,-1.0,0.0,664.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,11.0,196535048687159,1.0,-1.0,0.0,751.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,11.0,894633723284463,1.0,-1.0,0.0,1028.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,11.0,624380198244083,1.0,-1.0,0.0,771.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,11.0,814063500586541,1.0,-1.0,0.0,1031.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,11.0,949348948726948,0.0,0.0,0.0,1165.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,11.0,889411785625769,1.0,-1.0,0.0,2094.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,12.0,610469714233989,0.0,0.0,0.0,1636.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,12.0,196535048687159,0.0,0.0,0.0,811.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,12.0,894633723284463,1.0,-1.0,0.0,890.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,12.0,624380198244083,1.0,-1.0,0.0,1516.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,12.0,814063500586541,1.0,-1.0,0.0,833.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,12.0,949348948726948,0.0,0.0,0.0,793.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,12.0,889411785625769,1.0,-1.0,0.0,1541.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,13.0,610469714233989,1.0,-1.0,0.0,991.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,13.0,196535048687159,0.0,0.0,0.0,1005.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,13.0,894633723284463,0.0,0.0,0.0,833.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,13.0,624380198244083,0.0,0.0,0.0,1269.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,13.0,814063500586541,1.0,-1.0,0.0,1434.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,13.0,949348948726948,1.0,-1.0,0.0,663.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,13.0,889411785625769,1.0,-1.0,0.0,2343.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,14.0,610469714233989,1.0,-1.0,0.0,937.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,14.0,196535048687159,1.0,-1.0,0.0,1043.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,14.0,894633723284463,1.0,-1.0,0.0,810.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,14.0,624380198244083,0.0,0.0,0.0,1222.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,14.0,814063500586541,0.0,0.0,0.0,1346.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,14.0,949348948726948,1.0,-1.0,0.0,1380.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,14.0,889411785625769,1.0,-1.0,0.0,1775.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,15.0,610469714233989,1.0,1.0,0.0,938.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,15.0,196535048687159,0.0,0.0,0.0,732.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,15.0,894633723284463,0.0,0.0,0.0,1316.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,15.0,624380198244083,0.0,0.0,0.0,1039.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,15.0,814063500586541,0.0,0.0,0.0,1030.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,15.0,949348948726948,0.0,0.0,0.0,1170.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,15.0,889411785625769,0.0,0.0,0.0,4493.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,16.0,610469714233989,1.0,-1.0,0.0,1069.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,16.0,196535048687159,0.0,0.0,0.0,755.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,16.0,894633723284463,1.0,-1.0,0.0,1127.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,16.0,624380198244083,0.0,0.0,0.0,1422.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,16.0,814063500586541,0.0,0.0,0.0,3147.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,16.0,949348948726948,0.0,0.0,0.0,464.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,16.0,889411785625769,1.0,-1.0,0.0,2599.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,17.0,610469714233989,1.0,1.0,0.0,1070.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,17.0,196535048687159,0.0,0.0,0.0,668.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,17.0,894633723284463,0.0,0.0,0.0,664.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,17.0,624380198244083,0.0,0.0,0.0,1421.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,17.0,814063500586541,0.0,0.0,0.0,858.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,17.0,949348948726948,0.0,0.0,0.0,680.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,17.0,889411785625769,0.0,0.0,0.0,4215.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,18.0,610469714233989,1.0,-1.0,0.0,992.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,18.0,196535048687159,0.0,0.0,0.0,867.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,18.0,894633723284463,0.0,0.0,0.0,1155.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,18.0,624380198244083,1.0,-1.0,0.0,1188.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,18.0,814063500586541,1.0,-1.0,0.0,1813.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,18.0,949348948726948,0.0,0.0,0.0,812.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,18.0,889411785625769,1.0,-1.0,0.0,2345.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,19.0,610469714233989,1.0,-1.0,0.0,1024.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,19.0,196535048687159,1.0,-1.0,0.0,906.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,19.0,894633723284463,1.0,-1.0,0.0,829.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,19.0,624380198244083,1.0,-1.0,0.0,1393.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,19.0,814063500586541,1.0,-1.0,0.0,911.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,19.0,949348948726948,0.0,0.0,0.0,516.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,19.0,889411785625769,1.0,-1.0,0.0,792.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,20.0,610469714233989,1.0,-1.0,0.0,929.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,20.0,196535048687159,0.0,0.0,0.0,840.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,20.0,894633723284463,1.0,-1.0,0.0,995.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,20.0,624380198244083,1.0,-1.0,0.0,717.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,20.0,814063500586541,1.0,-1.0,0.0,1147.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,20.0,949348948726948,1.0,-1.0,0.0,592.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,20.0,889411785625769,1.0,-1.0,0.0,2907.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,21.0,610469714233989,1.0,-1.0,0.0,937.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,21.0,196535048687159,0.0,0.0,0.0,1009.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,21.0,894633723284463,1.0,-1.0,0.0,969.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,21.0,624380198244083,1.0,-1.0,0.0,888.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,21.0,814063500586541,1.0,-1.0,0.0,1109.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,21.0,949348948726948,1.0,-1.0,0.0,755.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,21.0,889411785625769,0.0,0.0,0.0,1482.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,22.0,610469714233989,1.0,-1.0,0.0,995.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,22.0,196535048687159,1.0,-1.0,0.0,777.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,22.0,894633723284463,0.0,0.0,0.0,1098.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,22.0,624380198244083,1.0,-1.0,0.0,1288.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,22.0,814063500586541,1.0,-1.0,0.0,1285.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,22.0,949348948726948,1.0,-1.0,0.0,742.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,22.0,889411785625769,0.0,0.0,0.0,2327.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,23.0,610469714233989,1.0,-1.0,0.0,1013.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,23.0,196535048687159,0.0,0.0,0.0,764.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,23.0,894633723284463,1.0,-1.0,0.0,871.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,23.0,624380198244083,1.0,-1.0,0.0,755.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,23.0,814063500586541,0.0,0.0,0.0,930.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,23.0,949348948726948,1.0,-1.0,0.0,626.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,23.0,889411785625769,0.0,0.0,0.0,2233.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,24.0,610469714233989,1.0,-1.0,0.0,734.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,24.0,196535048687159,1.0,-1.0,0.0,902.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,24.0,894633723284463,1.0,-1.0,0.0,1039.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,24.0,624380198244083,1.0,-1.0,0.0,1839.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,24.0,814063500586541,0.0,0.0,0.0,802.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,24.0,949348948726948,1.0,-1.0,0.0,803.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,24.0,889411785625769,1.0,-1.0,0.0,1779.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,25.0,610469714233989,1.0,1.0,0.0,661.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,25.0,196535048687159,0.0,0.0,0.0,1408.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,25.0,894633723284463,0.0,0.0,0.0,749.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,25.0,624380198244083,0.0,0.0,0.0,814.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,25.0,814063500586541,0.0,0.0,0.0,667.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,25.0,949348948726948,0.0,0.0,0.0,492.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,25.0,889411785625769,1.0,1.0,0.0,1257.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,26.0,610469714233989,1.0,-1.0,0.0,734.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,26.0,196535048687159,1.0,-1.0,0.0,951.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,26.0,894633723284463,0.0,0.0,0.0,969.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,26.0,624380198244083,1.0,-1.0,0.0,900.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,26.0,814063500586541,0.0,0.0,0.0,662.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,26.0,949348948726948,0.0,0.0,0.0,1347.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,26.0,889411785625769,1.0,-1.0,0.0,1127.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,27.0,610469714233989,0.0,0.0,0.0,1225.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,27.0,196535048687159,1.0,-1.0,0.0,983.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,27.0,894633723284463,1.0,-1.0,0.0,697.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,27.0,624380198244083,1.0,-1.0,0.0,681.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,27.0,814063500586541,0.0,0.0,0.0,1052.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,27.0,949348948726948,0.0,0.0,0.0,674.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,27.0,889411785625769,1.0,-1.0,0.0,1445.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,28.0,610469714233989,0.0,0.0,0.0,863.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,28.0,196535048687159,0.0,0.0,0.0,933.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,28.0,894633723284463,0.0,0.0,0.0,953.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,28.0,624380198244083,0.0,0.0,0.0,1158.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,28.0,814063500586541,0.0,0.0,0.0,1530.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,28.0,949348948726948,1.0,1.0,0.0,469.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,28.0,889411785625769,0.0,0.0,0.0,1176.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,29.0,610469714233989,1.0,-1.0,0.0,663.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,29.0,196535048687159,0.0,0.0,0.0,1489.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,29.0,894633723284463,1.0,-1.0,0.0,805.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,29.0,624380198244083,1.0,-1.0,0.0,1078.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,29.0,814063500586541,0.0,0.0,0.0,852.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,29.0,949348948726948,1.0,-1.0,0.0,703.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,29.0,889411785625769,0.0,0.0,0.0,2979.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,30.0,610469714233989,1.0,-1.0,0.0,529.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,30.0,196535048687159,1.0,-1.0,0.0,773.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,30.0,894633723284463,1.0,-1.0,0.0,1411.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,30.0,624380198244083,1.0,-1.0,0.0,580.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,30.0,814063500586541,1.0,-1.0,0.0,918.0,32,12-13-2023,7,32,1.0
upwards,0.4285714285714285,30.0,949348948726948,0.0,0.0,0.0,1890.0,32,12-13-2023,7,32,0.0
upwards,0.4285714285714285,30.0,889411785625769,1.0,-1.0,0.0,1158.0,32,12-13-2023,7,32,1.0
upwards,0.7142857142857143,31.0,610469714233989,1.0,1.0,0.0,3359.0,32,12-13-2023,7,32,1.0
upwards,0.7142857142857143,31.0,196535048687159,0.0,0.0,0.0,4995.0,32,12-13-2023,7,32,0.0
upwards,0.7142857142857143,31.0,894633723284463,1.0,1.0,0.0,2024.0,32,12-13-2023,7,32,1.0
upwards,0.7142857142857143,31.0,624380198244083,1.0,1.0,0.0,1789.0,32,12-13-2023,7,32,1.0
upwards,0.7142857142857143,31.0,814063500586541,1.0,1.0,0.0,3292.0,32,12-13-2023,7,32,1.0
upwards,0.7142857142857143,31.0,949348948726948,0.0,0.0,0.0,3125.0,32,12-13-2023,7,32,0.0
upwards,0.7142857142857143,31.0,889411785625769,1.0,1.0,0.0,2541.0,32,12-13-2023,7,32,1.0
upwards,0.7142857142857143,32.0,610469714233989,0.0,0.0,0.0,816.0,32,12-13-2023,7,32,0.0
upwards,0.7142857142857143,32.0,196535048687159,1.0,-1.0,0.0,4068.0,32,12-13-2023,7,32,1.0
upwards,0.7142857142857143,32.0,894633723284463,1.0,-1.0,0.0,1029.0,32,12-13-2023,7,32,1.0
upwards,0.7142857142857143,32.0,624380198244083,1.0,-1.0,0.0,961.0,32,12-13-2023,7,32,1.0
upwards,0.7142857142857143,32.0,814063500586541,1.0,-1.0,0.0,964.0,32,12-13-2023,7,32,1.0
upwards,0.7142857142857143,32.0,949348948726948,1.0,-1.0,0.0,755.0,32,12-13-2023,7,32,1.0
upwards,0.7142857142857143,32.0,889411785625769,1.0,-1.0,0.0,2447.0,32,12-13-2023,7,32,1.0
upwards,0.7142857142857143,33.0,610469714233989,0.0,0.0,0.0,599.0,32,12-13-2023,7,32,0.0
upwards,0.7142857142857143,33.0,196535048687159,0.0,0.0,0.0,703.0,32,12-13-2023,7,32,0.0
upwards,0.7142857142857143,33.0,894633723284463,0.0,0.0,0.0,1138.0,32,12-13-2023,7,32,0.0
upwards,0.7142857142857143,33.0,624380198244083,1.0,1.0,0.0,1376.0,32,12-13-2023,7,32,1.0
upwards,0.7142857142857143,33.0,814063500586541,0.0,0.0,0.0,2068.0,32,12-13-2023,7,32,0.0
upwards,0.7142857142857143,33.0,949348948726948,1.0,1.0,0.0,1551.0,32,12-13-2023,7,32,1.0
upwards,0.7142857142857143,33.0,889411785625769,0.0,0.0,0.0,1023.0,32,12-13-2023,7,32,0.0
upwards,0.7142857142857143,34.0,610469714233989,0.0,0.0,0.0,965.0,32,12-13-2023,7,32,0.0
upwards,0.7142857142857143,34.0,196535048687159,0.0,0.0,0.0,888.0,32,12-13-2023,7,32,0.0
upwards,0.7142857142857143,34.0,894633723284463,1.0,1.0,0.0,670.0,32,12-13-2023,7,32,1.0
upwards,0.7142857142857143,34.0,624380198244083,1.0,1.0,0.0,1198.0,32,12-13-2023,7,32,1.0
upwards,0.7142857142857143,34.0,814063500586541,1.0,1.0,0.0,694.0,32,12-13-2023,7,32,1.0
upwards,0.7142857142857143,34.0,949348948726948,0.0,0.0,0.0,1565.0,32,12-13-2023,7,32,0.0
upwards,0.7142857142857143,34.0,889411785625769,1.0,1.0,0.0,1376.0,32,12-13-2023,7,32,1.0
upwards,0.7142857142857143,35.0,610469714233989,1.0,1.0,0.0,662.0,32,12-13-2023,7,32,1.0
upwards,0.7142857142857143,35.0,196535048687159,1.0,1.0,0.0,966.0,32,12-13-2023,7,32,1.0
upwards,0.7142857142857143,35.0,894633723284463,0.0,0.0,0.0,1092.0,32,12-13-2023,7,32,0.0
upwards,0.7142857142857143,35.0,624380198244083,1.0,1.0,0.0,951.0,32,12-13-2023,7,32,1.0
upwards,0.7142857142857143,35.0,814063500586541,0.0,0.0,0.0,1153.0,32,12-13-2023,7,32,0.0
upwards,0.7142857142857143,35.0,949348948726948,0.0,0.0,0.0,983.0,32,12-13-2023,7,32,0.0
