,treatment,threshold,round,session,player,decision,score,num_players,group,choice,approx_threshold,absolute_round
3007,upwards,0.8,18,3,978836148220264,1.0,-1.0,5,14,1.0,0.75,80.0
3008,upwards,0.8,18,3,561001425600562,1.0,-1.0,5,14,1.0,0.75,80.0
3009,upwards,0.8,18,3,165419880520924,1.0,-1.0,5,14,1.0,0.75,80.0
3010,upwards,0.8,19,3,494299620594381,0.0,0.0,5,14,0.0,0.75,81.0
3011,upwards,0.8,19,3,545929848582818,1.0,1.0,5,14,1.0,0.75,81.0
3012,upwards,0.8,19,3,978836148220264,1.0,1.0,5,14,1.0,0.75,81.0
3013,upwards,0.8,19,3,561001425600562,1.0,1.0,5,14,1.0,0.75,81.0
3014,upwards,0.8,19,3,165419880520924,1.0,1.0,5,14,1.0,0.75,81.0
3015,upwards,0.8,20,3,494299620594381,0.0,0.0,5,14,0.0,0.75,82.0
3016,upwards,0.8,20,3,545929848582818,0.0,0.0,5,14,0.0,0.75,82.0
3017,upwards,0.8,20,3,978836148220264,1.0,1.0,5,14,1.0,0.75,82.0
3018,upwards,0.8,20,3,561001425600562,1.0,1.0,5,14,1.0,0.75,82.0
3019,upwards,0.8,20,3,165419880520924,0.0,0.0,5,14,0.0,0.75,82.0
3020,upwards,0.8,21,3,494299620594381,1.0,-1.0,5,14,1.0,0.75,83.0
3021,upwards,0.8,21,3,545929848582818,1.0,-1.0,5,14,1.0,0.75,83.0
3022,upwards,0.8,21,3,978836148220264,1.0,-1.0,5,14,1.0,0.75,83.0
3023,upwards,0.8,21,3,561001425600562,1.0,-1.0,5,14,1.0,0.75,83.0
3024,upwards,0.8,21,3,165419880520924,1.0,-1.0,5,14,1.0,0.75,83.0
3025,upwards,0.8,22,3,494299620594381,0.0,0.0,5,14,0.0,0.75,84.0
3026,upwards,0.8,22,3,545929848582818,1.0,1.0,5,14,1.0,0.75,84.0
3027,upwards,0.8,22,3,978836148220264,1.0,1.0,5,14,1.0,0.75,84.0
3028,upwards,0.8,22,3,561001425600562,1.0,1.0,5,14,1.0,0.75,84.0
3029,upwards,0.8,22,3,165419880520924,1.0,1.0,5,14,1.0,0.75,84.0
3030,upwards,0.8,23,3,494299620594381,0.0,0.0,5,14,0.0,0.75,85.0
3031,upwards,0.8,23,3,545929848582818,1.0,1.0,5,14,1.0,0.75,85.0
3032,upwards,0.8,23,3,978836148220264,1.0,1.0,5,14,1.0,0.75,85.0
3033,upwards,0.8,23,3,561001425600562,1.0,1.0,5,14,1.0,0.75,85.0
3034,upwards,0.8,23,3,165419880520924,1.0,1.0,5,14,1.0,0.75,85.0
3035,upwards,0.8,24,3,494299620594381,1.0,1.0,5,14,1.0,0.75,86.0
3036,upwards,0.8,24,3,545929848582818,1.0,1.0,5,14,1.0,0.75,86.0
3037,upwards,0.8,24,3,978836148220264,1.0,1.0,5,14,1.0,0.75,86.0
3038,upwards,0.8,24,3,561001425600562,0.0,0.0,5,14,0.0,0.75,86.0
3039,upwards,0.8,24,3,165419880520924,1.0,1.0,5,14,1.0,0.75,86.0
3040,upwards,0.8,25,3,494299620594381,0.0,0.0,5,14,0.0,0.75,87.0
3041,upwards,0.8,25,3,545929848582818,1.0,1.0,5,14,1.0,0.75,87.0
3042,upwards,0.8,25,3,978836148220264,1.0,1.0,5,14,1.0,0.75,87.0
3043,upwards,0.8,25,3,561001425600562,1.0,1.0,5,14,1.0,0.75,87.0
3044,upwards,0.8,25,3,165419880520924,1.0,1.0,5,14,1.0,0.75,87.0
3045,upwards,0.8,26,3,494299620594381,1.0,1.0,5,14,1.0,0.75,88.0
3046,upwards,0.8,26,3,545929848582818,1.0,1.0,5,14,1.0,0.75,88.0
3047,upwards,0.8,26,3,978836148220264,1.0,1.0,5,14,1.0,0.75,88.0
3048,upwards,0.8,26,3,561001425600562,1.0,1.0,5,14,1.0,0.75,88.0
3049,upwards,0.8,26,3,165419880520924,0.0,0.0,5,14,0.0,0.75,88.0
3050,upwards,0.8,27,3,494299620594381,0.0,0.0,5,14,0.0,0.75,89.0
3051,upwards,0.8,27,3,545929848582818,1.0,1.0,5,14,1.0,0.75,89.0
3052,upwards,0.8,27,3,978836148220264,1.0,1.0,5,14,1.0,0.75,89.0
3053,upwards,0.8,27,3,561001425600562,1.0,1.0,5,14,1.0,0.75,89.0
3054,upwards,0.8,27,3,165419880520924,1.0,1.0,5,14,1.0,0.75,89.0
3055,upwards,0.8,28,3,494299620594381,0.0,0.0,5,14,0.0,0.75,90.0
3056,upwards,0.8,28,3,545929848582818,0.0,0.0,5,14,0.0,0.75,90.0
3057,upwards,0.8,28,3,978836148220264,1.0,1.0,5,14,1.0,0.75,90.0
3058,upwards,0.8,28,3,561001425600562,1.0,1.0,5,14,1.0,0.75,90.0
3059,upwards,0.8,28,3,165419880520924,1.0,1.0,5,14,1.0,0.75,90.0
9270,upwards,0.25,0,1,179748222606946,0.0,0.0,4,15,0.0,0.25,1.0
9271,upwards,0.25,0,1,492631939781943,1.0,-1.0,4,15,1.0,0.25,1.0
9272,upwards,0.25,0,1,950881899808716,1.0,-1.0,4,15,1.0,0.25,1.0
9273,upwards,0.25,0,1,950347397048368,0.0,0.0,4,15,0.0,0.25,1.0
9274,upwards,0.25,1,1,179748222606946,0.0,0.0,4,15,0.0,0.25,2.0
9275,upwards,0.25,1,1,492631939781943,0.0,0.0,4,15,0.0,0.25,2.0
9276,upwards,0.25,1,1,950881899808716,0.0,0.0,4,15,0.0,0.25,2.0
9277,upwards,0.25,1,1,950347397048368,1.0,1.0,4,15,1.0,0.25,2.0
9278,upwards,0.25,2,1,179748222606946,1.0,1.0,4,15,1.0,0.25,3.0
9279,upwards,0.25,2,1,492631939781943,0.0,0.0,4,15,0.0,0.25,3.0
9280,upwards,0.25,2,1,950881899808716,0.0,0.0,4,15,0.0,0.25,3.0
9281,upwards,0.25,2,1,950347397048368,0.0,0.0,4,15,0.0,0.25,3.0
9282,upwards,0.25,3,1,179748222606946,0.0,0.0,4,15,0.0,0.25,4.0
9283,upwards,0.25,3,1,492631939781943,0.0,0.0,4,15,0.0,0.25,4.0
9284,upwards,0.25,3,1,950881899808716,1.0,-1.0,4,15,1.0,0.25,4.0
9285,upwards,0.25,3,1,950347397048368,1.0,-1.0,4,15,1.0,0.25,4.0
9286,upwards,0.25,4,1,179748222606946,1.0,-1.0,4,15,1.0,0.25,5.0
9287,upwards,0.25,4,1,492631939781943,1.0,-1.0,4,15,1.0,0.25,5.0
9288,upwards,0.25,4,1,950881899808716,1.0,-1.0,4,15,1.0,0.25,5.0
9289,upwards,0.25,4,1,950347397048368,1.0,-1.0,4,15,1.0,0.25,5.0
9290,upwards,0.25,5,1,179748222606946,1.0,-1.0,4,15,1.0,0.25,6.0
9291,upwards,0.25,5,1,492631939781943,0.0,0.0,4,15,0.0,0.25,6.0
9292,upwards,0.25,5,1,950881899808716,1.0,-1.0,4,15,1.0,0.25,6.0
9293,upwards,0.25,5,1,950347397048368,0.0,0.0,4,15,0.0,0.25,6.0
9294,upwards,0.25,6,1,179748222606946,0.0,0.0,4,15,0.0,0.25,7.0
9295,upwards,0.25,6,1,492631939781943,0.0,0.0,4,15,0.0,0.25,7.0
9296,upwards,0.25,6,1,950881899808716,1.0,1.0,4,15,1.0,0.25,7.0
9297,upwards,0.25,6,1,950347397048368,0.0,0.0,4,15,0.0,0.25,7.0
9298,upwards,0.25,7,1,179748222606946,1.0,-1.0,4,15,1.0,0.25,8.0
9299,upwards,0.25,7,1,492631939781943,1.0,-1.0,4,15,1.0,0.25,8.0
9300,upwards,0.25,7,1,950881899808716,0.0,0.0,4,15,0.0,0.25,8.0
9301,upwards,0.25,7,1,950347397048368,1.0,-1.0,4,15,1.0,0.25,8.0
9302,upwards,0.25,8,1,179748222606946,0.0,0.0,4,15,0.0,0.25,9.0
9303,upwards,0.25,8,1,492631939781943,1.0,-1.0,4,15,1.0,0.25,9.0
9304,upwards,0.25,8,1,950881899808716,1.0,-1.0,4,15,1.0,0.25,9.0
9305,upwards,0.25,8,1,950347397048368,0.0,0.0,4,15,0.0,0.25,9.0
9306,upwards,0.25,9,1,179748222606946,1.0,-1.0,4,15,1.0,0.25,10.0
9307,upwards,0.25,9,1,492631939781943,1.0,-1.0,4,15,1.0,0.25,10.0
9308,upwards,0.25,9,1,950881899808716,0.0,0.0,4,15,0.0,0.25,10.0
9309,upwards,0.25,9,1,950347397048368,1.0,-1.0,4,15,1.0,0.25,10.0
9310,upwards,0.25,10,1,179748222606946,1.0,1.0,4,15,1.0,0.25,11.0
9311,upwards,0.25,10,1,492631939781943,0.0,0.0,4,15,0.0,0.25,11.0
9312,upwards,0.25,10,1,950881899808716,0.0,0.0,4,15,0.0,0.25,11.0
9313,upwards,0.25,10,1,950347397048368,0.0,0.0,4,15,0.0,0.25,11.0
9314,upwards,0.25,11,1,179748222606946,0.0,0.0,4,15,0.0,0.25,12.0
9315,upwards,0.25,11,1,492631939781943,1.0,-1.0,4,15,1.0,0.25,12.0
9316,upwards,0.25,11,1,950881899808716,0.0,0.0,4,15,0.0,0.25,12.0
9317,upwards,0.25,11,1,950347397048368,1.0,-1.0,4,15,1.0,0.25,12.0
9318,upwards,0.25,12,1,179748222606946,0.0,0.0,4,15,0.0,0.25,13.0
9319,upwards,0.25,12,1,492631939781943,1.0,-1.0,4,15,1.0,0.25,13.0
9320,upwards,0.25,12,1,950881899808716,0.0,0.0,4,15,0.0,0.25,13.0
9321,upwards,0.25,12,1,950347397048368,1.0,-1.0,4,15,1.0,0.25,13.0
9322,upwards,0.25,13,1,179748222606946,1.0,-1.0,4,15,1.0,0.25,14.0
9323,upwards,0.25,13,1,492631939781943,1.0,-1.0,4,15,1.0,0.25,14.0
9324,upwards,0.25,13,1,950881899808716,1.0,-1.0,4,15,1.0,0.25,14.0
9325,upwards,0.25,13,1,950347397048368,0.0,0.0,4,15,0.0,0.25,14.0
9326,upwards,0.25,14,1,179748222606946,0.0,0.0,4,15,0.0,0.25,15.0
9327,upwards,0.25,14,1,492631939781943,1.0,-1.0,4,15,1.0,0.25,15.0
9328,upwards,0.25,14,1,950881899808716,0.0,0.0,4,15,0.0,0.25,15.0
9329,upwards,0.25,14,1,950347397048368,1.0,-1.0,4,15,1.0,0.25,15.0
9330,upwards,0.25,15,1,179748222606946,1.0,-1.0,4,15,1.0,0.25,16.0
9331,upwards,0.25,15,1,492631939781943,1.0,-1.0,4,15,1.0,0.25,16.0
9332,upwards,0.25,15,1,950881899808716,0.0,0.0,4,15,0.0,0.25,16.0
9333,upwards,0.25,15,1,950347397048368,1.0,-1.0,4,15,1.0,0.25,16.0
9334,upwards,0.25,16,1,179748222606946,0.0,0.0,4,15,0.0,0.25,17.0
9335,upwards,0.25,16,1,492631939781943,1.0,1.0,4,15,1.0,0.25,17.0
9336,upwards,0.25,16,1,950881899808716,0.0,0.0,4,15,0.0,0.25,17.0
9337,upwards,0.25,16,1,950347397048368,0.0,0.0,4,15,0.0,0.25,17.0
9338,upwards,0.25,17,1,179748222606946,1.0,-1.0,4,15,1.0,0.25,18.0
9339,upwards,0.25,17,1,492631939781943,0.0,0.0,4,15,0.0,0.25,18.0
9340,upwards,0.25,17,1,950881899808716,0.0,0.0,4,15,0.0,0.25,18.0
9341,upwards,0.25,17,1,950347397048368,1.0,-1.0,4,15,1.0,0.25,18.0
9342,upwards,0.25,18,1,179748222606946,0.0,0.0,4,15,0.0,0.25,19.0
9343,upwards,0.25,18,1,492631939781943,0.0,0.0,4,15,0.0,0.25,19.0
9344,upwards,0.25,18,1,950881899808716,0.0,0.0,4,15,0.0,0.25,19.0
9345,upwards,0.25,18,1,950347397048368,1.0,1.0,4,15,1.0,0.25,19.0
9346,upwards,0.25,19,1,179748222606946,1.0,-1.0,4,15,1.0,0.25,20.0
9347,upwards,0.25,19,1,492631939781943,0.0,0.0,4,15,0.0,0.25,20.0
9348,upwards,0.25,19,1,950881899808716,1.0,-1.0,4,15,1.0,0.25,20.0
9349,upwards,0.25,19,1,950347397048368,0.0,0.0,4,15,0.0,0.25,20.0
9350,upwards,0.25,20,1,179748222606946,1.0,-1.0,4,15,1.0,0.25,21.0
9351,upwards,0.25,20,1,492631939781943,1.0,-1.0,4,15,1.0,0.25,21.0
9352,upwards,0.25,20,1,950881899808716,0.0,0.0,4,15,0.0,0.25,21.0
9353,upwards,0.25,20,1,950347397048368,0.0,0.0,4,15,0.0,0.25,21.0
9354,upwards,0.25,21,1,179748222606946,0.0,0.0,4,15,0.0,0.25,22.0
9355,upwards,0.25,21,1,492631939781943,0.0,0.0,4,15,0.0,0.25,22.0
9356,upwards,0.25,21,1,950881899808716,1.0,-1.0,4,15,1.0,0.25,22.0
9357,upwards,0.25,21,1,950347397048368,1.0,-1.0,4,15,1.0,0.25,22.0
9358,upwards,0.25,22,1,179748222606946,0.0,0.0,4,15,0.0,0.25,23.0
9359,upwards,0.25,22,1,492631939781943,0.0,0.0,4,15,0.0,0.25,23.0
9360,upwards,0.25,22,1,950881899808716,0.0,0.0,4,15,0.0,0.25,23.0
9361,upwards,0.25,22,1,950347397048368,0.0,0.0,4,15,0.0,0.25,23.0
9362,upwards,0.25,23,1,179748222606946,0.0,0.0,4,15,0.0,0.25,24.0
9363,upwards,0.25,23,1,492631939781943,0.0,0.0,4,15,0.0,0.25,24.0
9364,upwards,0.25,23,1,950881899808716,0.0,0.0,4,15,0.0,0.25,24.0
9365,upwards,0.25,23,1,950347397048368,0.0,0.0,4,15,0.0,0.25,24.0
9366,upwards,0.25,24,1,179748222606946,0.0,0.0,4,15,0.0,0.25,25.0
9367,upwards,0.25,24,1,492631939781943,0.0,0.0,4,15,0.0,0.25,25.0
9368,upwards,0.25,24,1,950881899808716,0.0,0.0,4,15,0.0,0.25,25.0
9369,upwards,0.25,24,1,950347397048368,0.0,0.0,4,15,0.0,0.25,25.0
9370,upwards,0.25,25,1,179748222606946,1.0,1.0,4,15,1.0,0.25,26.0
9371,upwards,0.25,25,1,492631939781943,0.0,0.0,4,15,0.0,0.25,26.0
9372,upwards,0.25,25,1,950881899808716,0.0,0.0,4,15,0.0,0.25,26.0
9373,upwards,0.25,25,1,950347397048368,0.0,0.0,4,15,0.0,0.25,26.0
9374,upwards,0.25,26,1,179748222606946,0.0,0.0,4,15,0.0,0.25,27.0
9375,upwards,0.25,26,1,492631939781943,0.0,0.0,4,15,0.0,0.25,27.0
9376,upwards,0.25,26,1,950881899808716,1.0,1.0,4,15,1.0,0.25,27.0
9377,upwards,0.25,26,1,950347397048368,0.0,0.0,4,15,0.0,0.25,27.0
9378,upwards,0.25,27,1,179748222606946,0.0,0.0,4,15,0.0,0.25,28.0
9379,upwards,0.25,27,1,492631939781943,0.0,0.0,4,15,0.0,0.25,28.0
9380,upwards,0.25,27,1,950881899808716,1.0,-1.0,4,15,1.0,0.25,28.0
9381,upwards,0.25,27,1,950347397048368,1.0,-1.0,4,15,1.0,0.25,28.0
9382,upwards,0.25,28,1,179748222606946,0.0,0.0,4,15,0.0,0.25,29.0
9383,upwards,0.25,28,1,492631939781943,1.0,-1.0,4,15,1.0,0.25,29.0
9384,upwards,0.25,28,1,950881899808716,1.0,-1.0,4,15,1.0,0.25,29.0
9385,upwards,0.25,28,1,950347397048368,0.0,0.0,4,15,0.0,0.25,29.0
9386,upwards,0.25,29,1,179748222606946,0.0,0.0,4,15,0.0,0.25,30.0
9387,upwards,0.25,29,1,492631939781943,0.0,0.0,4,15,0.0,0.25,30.0
9388,upwards,0.25,29,1,950881899808716,1.0,1.0,4,15,1.0,0.25,30.0
9389,upwards,0.25,29,1,950347397048368,0.0,0.0,4,15,0.0,0.25,30.0
9390,upwards,0.5,0,2,179748222606946,0.0,0.0,4,15,0.0,0.5,31.0
9391,upwards,0.5,0,2,492631939781943,0.0,0.0,4,15,0.0,0.5,31.0
9392,upwards,0.5,0,2,950881899808716,1.0,1.0,4,15,1.0,0.5,31.0
9393,upwards,0.5,0,2,950347397048368,1.0,1.0,4,15,1.0,0.5,31.0
9394,upwards,0.5,1,2,179748222606946,0.0,0.0,4,15,0.0,0.5,32.0
9395,upwards,0.5,1,2,492631939781943,0.0,0.0,4,15,0.0,0.5,32.0
9396,upwards,0.5,1,2,950881899808716,1.0,1.0,4,15,1.0,0.5,32.0
9397,upwards,0.5,1,2,950347397048368,1.0,1.0,4,15,1.0,0.5,32.0
9398,upwards,0.5,2,2,179748222606946,1.0,-1.0,4,15,1.0,0.5,33.0
9399,upwards,0.5,2,2,492631939781943,1.0,-1.0,4,15,1.0,0.5,33.0
9400,upwards,0.5,2,2,950881899808716,1.0,-1.0,4,15,1.0,0.5,33.0
9401,upwards,0.5,2,2,950347397048368,1.0,-1.0,4,15,1.0,0.5,33.0
9402,upwards,0.5,3,2,179748222606946,1.0,-1.0,4,15,1.0,0.5,34.0
9403,upwards,0.5,3,2,492631939781943,1.0,-1.0,4,15,1.0,0.5,34.0
9404,upwards,0.5,3,2,950881899808716,1.0,-1.0,4,15,1.0,0.5,34.0
9405,upwards,0.5,3,2,950347397048368,0.0,0.0,4,15,0.0,0.5,34.0
9406,upwards,0.5,4,2,179748222606946,1.0,-1.0,4,15,1.0,0.5,35.0
9407,upwards,0.5,4,2,492631939781943,1.0,-1.0,4,15,1.0,0.5,35.0
9408,upwards,0.5,4,2,950881899808716,1.0,-1.0,4,15,1.0,0.5,35.0
9409,upwards,0.5,4,2,950347397048368,1.0,-1.0,4,15,1.0,0.5,35.0
9410,upwards,0.5,5,2,179748222606946,1.0,-1.0,4,15,1.0,0.5,36.0
9411,upwards,0.5,5,2,492631939781943,1.0,-1.0,4,15,1.0,0.5,36.0
9412,upwards,0.5,5,2,950881899808716,1.0,-1.0,4,15,1.0,0.5,36.0
9413,upwards,0.5,5,2,950347397048368,0.0,0.0,4,15,0.0,0.5,36.0
9414,upwards,0.5,6,2,179748222606946,1.0,-1.0,4,15,1.0,0.5,37.0
9415,upwards,0.5,6,2,492631939781943,1.0,-1.0,4,15,1.0,0.5,37.0
9416,upwards,0.5,6,2,950881899808716,1.0,-1.0,4,15,1.0,0.5,37.0
9417,upwards,0.5,6,2,950347397048368,1.0,-1.0,4,15,1.0,0.5,37.0
9418,upwards,0.5,7,2,179748222606946,1.0,-1.0,4,15,1.0,0.5,38.0
9419,upwards,0.5,7,2,492631939781943,1.0,-1.0,4,15,1.0,0.5,38.0
9420,upwards,0.5,7,2,950881899808716,1.0,-1.0,4,15,1.0,0.5,38.0
9421,upwards,0.5,7,2,950347397048368,0.0,0.0,4,15,0.0,0.5,38.0
9422,upwards,0.5,8,2,179748222606946,1.0,-1.0,4,15,1.0,0.5,39.0
9423,upwards,0.5,8,2,492631939781943,0.0,0.0,4,15,0.0,0.5,39.0
9424,upwards,0.5,8,2,950881899808716,1.0,-1.0,4,15,1.0,0.5,39.0
9425,upwards,0.5,8,2,950347397048368,1.0,-1.0,4,15,1.0,0.5,39.0
9426,upwards,0.5,9,2,179748222606946,1.0,1.0,4,15,1.0,0.5,40.0
9427,upwards,0.5,9,2,492631939781943,0.0,0.0,4,15,0.0,0.5,40.0
9428,upwards,0.5,9,2,950881899808716,1.0,1.0,4,15,1.0,0.5,40.0
9429,upwards,0.5,9,2,950347397048368,0.0,0.0,4,15,0.0,0.5,40.0
9430,upwards,0.5,10,2,179748222606946,0.0,0.0,4,15,0.0,0.5,41.0
9431,upwards,0.5,10,2,492631939781943,1.0,1.0,4,15,1.0,0.5,41.0
9432,upwards,0.5,10,2,950881899808716,1.0,1.0,4,15,1.0,0.5,41.0
9433,upwards,0.5,10,2,950347397048368,0.0,0.0,4,15,0.0,0.5,41.0
9434,upwards,0.5,11,2,179748222606946,1.0,1.0,4,15,1.0,0.5,42.0
9435,upwards,0.5,11,2,492631939781943,0.0,0.0,4,15,0.0,0.5,42.0
9436,upwards,0.5,11,2,950881899808716,1.0,1.0,4,15,1.0,0.5,42.0
9437,upwards,0.5,11,2,950347397048368,0.0,0.0,4,15,0.0,0.5,42.0
9438,upwards,0.5,12,2,179748222606946,0.0,0.0,4,15,0.0,0.5,43.0
9439,upwards,0.5,12,2,492631939781943,1.0,-1.0,4,15,1.0,0.5,43.0
9440,upwards,0.5,12,2,950881899808716,1.0,-1.0,4,15,1.0,0.5,43.0
9441,upwards,0.5,12,2,950347397048368,1.0,-1.0,4,15,1.0,0.5,43.0
9442,upwards,0.5,13,2,179748222606946,0.0,0.0,4,15,0.0,0.5,44.0
9443,upwards,0.5,13,2,492631939781943,0.0,0.0,4,15,0.0,0.5,44.0
9444,upwards,0.5,13,2,950881899808716,1.0,1.0,4,15,1.0,0.5,44.0
9445,upwards,0.5,13,2,950347397048368,0.0,0.0,4,15,0.0,0.5,44.0
9446,upwards,0.5,14,2,179748222606946,0.0,0.0,4,15,0.0,0.5,45.0
9447,upwards,0.5,14,2,492631939781943,0.0,0.0,4,15,0.0,0.5,45.0
9448,upwards,0.5,14,2,950881899808716,0.0,0.0,4,15,0.0,0.5,45.0
9449,upwards,0.5,14,2,950347397048368,1.0,1.0,4,15,1.0,0.5,45.0
9450,upwards,0.5,15,2,179748222606946,1.0,-1.0,4,15,1.0,0.5,46.0
9451,upwards,0.5,15,2,492631939781943,1.0,-1.0,4,15,1.0,0.5,46.0
9452,upwards,0.5,15,2,950881899808716,0.0,0.0,4,15,0.0,0.5,46.0
9453,upwards,0.5,15,2,950347397048368,1.0,-1.0,4,15,1.0,0.5,46.0
9454,upwards,0.5,16,2,179748222606946,1.0,-1.0,4,15,1.0,0.5,47.0
9455,upwards,0.5,16,2,492631939781943,1.0,-1.0,4,15,1.0,0.5,47.0
9456,upwards,0.5,16,2,950881899808716,1.0,-1.0,4,15,1.0,0.5,47.0
9457,upwards,0.5,16,2,950347397048368,0.0,0.0,4,15,0.0,0.5,47.0
9458,upwards,0.5,17,2,179748222606946,0.0,0.0,4,15,0.0,0.5,48.0
9459,upwards,0.5,17,2,492631939781943,1.0,1.0,4,15,1.0,0.5,48.0
9460,upwards,0.5,17,2,950881899808716,1.0,1.0,4,15,1.0,0.5,48.0
9461,upwards,0.5,17,2,950347397048368,0.0,0.0,4,15,0.0,0.5,48.0
9462,upwards,0.5,18,2,179748222606946,1.0,-1.0,4,15,1.0,0.5,49.0
9463,upwards,0.5,18,2,492631939781943,0.0,0.0,4,15,0.0,0.5,49.0
9464,upwards,0.5,18,2,950881899808716,1.0,-1.0,4,15,1.0,0.5,49.0
9465,upwards,0.5,18,2,950347397048368,1.0,-1.0,4,15,1.0,0.5,49.0
9466,upwards,0.5,19,2,179748222606946,1.0,-1.0,4,15,1.0,0.5,50.0
9467,upwards,0.5,19,2,492631939781943,0.0,0.0,4,15,0.0,0.5,50.0
9468,upwards,0.5,19,2,950881899808716,1.0,-1.0,4,15,1.0,0.5,50.0
9469,upwards,0.5,19,2,950347397048368,1.0,-1.0,4,15,1.0,0.5,50.0
9470,upwards,0.5,20,2,179748222606946,1.0,1.0,4,15,1.0,0.5,51.0
9471,upwards,0.5,20,2,492631939781943,0.0,0.0,4,15,0.0,0.5,51.0
9472,upwards,0.5,20,2,950881899808716,1.0,1.0,4,15,1.0,0.5,51.0
9473,upwards,0.5,20,2,950347397048368,0.0,0.0,4,15,0.0,0.5,51.0
9474,upwards,0.5,21,2,179748222606946,1.0,-1.0,4,15,1.0,0.5,52.0
9475,upwards,0.5,21,2,492631939781943,1.0,-1.0,4,15,1.0,0.5,52.0
9476,upwards,0.5,21,2,950881899808716,1.0,-1.0,4,15,1.0,0.5,52.0
9477,upwards,0.5,21,2,950347397048368,0.0,0.0,4,15,0.0,0.5,52.0
9478,upwards,0.5,22,2,179748222606946,1.0,-1.0,4,15,1.0,0.5,53.0
9479,upwards,0.5,22,2,492631939781943,0.0,0.0,4,15,0.0,0.5,53.0
9480,upwards,0.5,22,2,950881899808716,1.0,-1.0,4,15,1.0,0.5,53.0
9481,upwards,0.5,22,2,950347397048368,1.0,-1.0,4,15,1.0,0.5,53.0
9482,upwards,0.5,23,2,179748222606946,1.0,-1.0,4,15,1.0,0.5,54.0
9483,upwards,0.5,23,2,492631939781943,0.0,0.0,4,15,0.0,0.5,54.0
9484,upwards,0.5,23,2,950881899808716,1.0,-1.0,4,15,1.0,0.5,54.0
9485,upwards,0.5,23,2,950347397048368,1.0,-1.0,4,15,1.0,0.5,54.0
9486,upwards,0.5,24,2,179748222606946,1.0,1.0,4,15,1.0,0.5,55.0
9487,upwards,0.5,24,2,492631939781943,0.0,0.0,4,15,0.0,0.5,55.0
9488,upwards,0.5,24,2,950881899808716,0.0,0.0,4,15,0.0,0.5,55.0
9489,upwards,0.5,24,2,950347397048368,1.0,1.0,4,15,1.0,0.5,55.0
9490,upwards,0.5,25,2,179748222606946,0.0,0.0,4,15,0.0,0.5,56.0
9491,upwards,0.5,25,2,492631939781943,1.0,1.0,4,15,1.0,0.5,56.0
9492,upwards,0.5,25,2,950881899808716,0.0,0.0,4,15,0.0,0.5,56.0
9493,upwards,0.5,25,2,950347397048368,1.0,1.0,4,15,1.0,0.5,56.0
9494,upwards,0.5,26,2,179748222606946,0.0,0.0,4,15,0.0,0.5,57.0
9495,upwards,0.5,26,2,492631939781943,0.0,0.0,4,15,0.0,0.5,57.0
9496,upwards,0.5,26,2,950881899808716,0.0,0.0,4,15,0.0,0.5,57.0
9497,upwards,0.5,26,2,950347397048368,0.0,0.0,4,15,0.0,0.5,57.0
9498,upwards,0.5,27,2,179748222606946,1.0,1.0,4,15,1.0,0.5,58.0
9499,upwards,0.5,27,2,492631939781943,0.0,0.0,4,15,0.0,0.5,58.0
9500,upwards,0.5,27,2,950881899808716,1.0,1.0,4,15,1.0,0.5,58.0
9501,upwards,0.5,27,2,950347397048368,0.0,0.0,4,15,0.0,0.5,58.0
9502,upwards,0.5,28,2,179748222606946,1.0,-1.0,4,15,1.0,0.5,59.0
9503,upwards,0.5,28,2,492631939781943,1.0,-1.0,4,15,1.0,0.5,59.0
9504,upwards,0.5,28,2,950881899808716,1.0,-1.0,4,15,1.0,0.5,59.0
9505,upwards,0.5,28,2,950347397048368,1.0,-1.0,4,15,1.0,0.5,59.0
9506,upwards,0.5,29,2,179748222606946,1.0,-1.0,4,15,1.0,0.5,60.0
9507,upwards,0.5,29,2,492631939781943,1.0,-1.0,4,15,1.0,0.5,60.0
9508,upwards,0.5,29,2,950881899808716,1.0,-1.0,4,15,1.0,0.5,60.0
9509,upwards,0.5,29,2,950347397048368,0.0,0.0,4,15,0.0,0.5,60.0
9510,upwards,0.5,30,2,179748222606946,0.0,0.0,4,15,0.0,0.5,61.0
9511,upwards,0.5,30,2,492631939781943,0.0,0.0,4,15,0.0,0.5,61.0
9512,upwards,0.5,30,2,950881899808716,1.0,1.0,4,15,1.0,0.5,61.0
9513,upwards,0.5,30,2,950347397048368,0.0,0.0,4,15,0.0,0.5,61.0
9514,upwards,0.75,0,3,179748222606946,1.0,1.0,4,15,1.0,0.75,62.0
9515,upwards,0.75,0,3,492631939781943,0.0,0.0,4,15,0.0,0.75,62.0
9516,upwards,0.75,0,3,950881899808716,1.0,1.0,4,15,1.0,0.75,62.0
9517,upwards,0.75,0,3,950347397048368,0.0,0.0,4,15,0.0,0.75,62.0
9518,upwards,0.75,1,3,179748222606946,1.0,1.0,4,15,1.0,0.75,63.0
9519,upwards,0.75,1,3,492631939781943,0.0,0.0,4,15,0.0,0.75,63.0
9520,upwards,0.75,1,3,950881899808716,1.0,1.0,4,15,1.0,0.75,63.0
9521,upwards,0.75,1,3,950347397048368,1.0,1.0,4,15,1.0,0.75,63.0
9522,upwards,0.75,2,3,179748222606946,0.0,0.0,4,15,0.0,0.75,64.0
9523,upwards,0.75,2,3,492631939781943,1.0,1.0,4,15,1.0,0.75,64.0
