treatment,threshold,round,player,decision,score,timeup,time,room,date,num_players,group,choice
upwards,0.3333333333333333,13.0,740425726975861,1.0,1.0,0.0,1091.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,14.0,406360458182849,1.0,1.0,0.0,1338.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,14.0,679877000681823,0.0,0.0,0.0,1236.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,14.0,740425726975861,0.0,0.0,0.0,2120.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,15.0,406360458182849,1.0,1.0,0.0,646.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,15.0,679877000681823,0.0,0.0,0.0,1142.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,15.0,740425726975861,0.0,0.0,0.0,791.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,16.0,406360458182849,0.0,0.0,0.0,657.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,16.0,679877000681823,1.0,1.0,0.0,951.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,16.0,740425726975861,0.0,0.0,0.0,1093.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,17.0,406360458182849,1.0,-1.0,0.0,397.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,17.0,679877000681823,1.0,-1.0,0.0,921.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,17.0,740425726975861,1.0,-1.0,0.0,834.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,18.0,406360458182849,0.0,0.0,0.0,610.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,18.0,679877000681823,1.0,-1.0,0.0,773.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,18.0,740425726975861,1.0,-1.0,0.0,1134.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,19.0,406360458182849,1.0,-1.0,0.0,515.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,19.0,679877000681823,1.0,-1.0,0.0,1028.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,19.0,740425726975861,0.0,0.0,0.0,1305.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,20.0,406360458182849,1.0,-1.0,0.0,616.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,20.0,679877000681823,1.0,-1.0,0.0,2083.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,20.0,740425726975861,1.0,-1.0,0.0,775.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,21.0,406360458182849,0.0,0.0,0.0,865.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,21.0,679877000681823,1.0,-1.0,0.0,1479.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,21.0,740425726975861,1.0,-1.0,0.0,1353.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,22.0,406360458182849,1.0,-1.0,0.0,575.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,22.0,679877000681823,0.0,0.0,0.0,1098.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,22.0,740425726975861,1.0,-1.0,0.0,661.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,23.0,406360458182849,1.0,-1.0,0.0,545.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,23.0,679877000681823,1.0,-1.0,0.0,1427.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,23.0,740425726975861,1.0,-1.0,0.0,1165.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,24.0,406360458182849,1.0,-1.0,0.0,627.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,24.0,679877000681823,1.0,-1.0,0.0,1266.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,24.0,740425726975861,1.0,-1.0,0.0,682.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,25.0,406360458182849,1.0,-1.0,0.0,673.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,25.0,679877000681823,0.0,0.0,0.0,1516.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,25.0,740425726975861,1.0,-1.0,0.0,1356.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,26.0,406360458182849,0.0,0.0,0.0,663.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,26.0,679877000681823,1.0,-1.0,0.0,747.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,26.0,740425726975861,1.0,-1.0,0.0,1461.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,27.0,406360458182849,0.0,0.0,0.0,1034.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,27.0,679877000681823,1.0,-1.0,0.0,859.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,27.0,740425726975861,1.0,-1.0,0.0,798.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,28.0,406360458182849,1.0,-1.0,0.0,480.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,28.0,679877000681823,1.0,-1.0,0.0,1072.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,28.0,740425726975861,0.0,0.0,0.0,1285.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,29.0,406360458182849,1.0,-1.0,0.0,1215.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,29.0,679877000681823,1.0,-1.0,0.0,1167.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,29.0,740425726975861,0.0,0.0,0.0,1096.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,30.0,406360458182849,0.0,0.0,0.0,3833.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,30.0,679877000681823,0.0,0.0,0.0,917.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,30.0,740425726975861,0.0,0.0,0.0,1122.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,31.0,406360458182849,0.0,0.0,0.0,1163.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,31.0,679877000681823,1.0,-1.0,0.0,925.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,31.0,740425726975861,1.0,-1.0,0.0,1193.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,32.0,406360458182849,0.0,0.0,0.0,681.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,32.0,679877000681823,1.0,-1.0,0.0,1090.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,32.0,740425726975861,1.0,-1.0,0.0,1209.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,33.0,406360458182849,0.0,0.0,0.0,728.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,33.0,679877000681823,0.0,0.0,0.0,1053.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,33.0,740425726975861,0.0,0.0,0.0,851.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,34.0,406360458182849,1.0,-1.0,0.0,684.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,34.0,679877000681823,1.0,-1.0,0.0,1885.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,34.0,740425726975861,0.0,0.0,0.0,1307.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,35.0,406360458182849,0.0,0.0,0.0,499.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,35.0,679877000681823,0.0,0.0,0.0,2117.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,35.0,740425726975861,1.0,1.0,0.0,768.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,36.0,406360458182849,1.0,-1.0,0.0,716.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,36.0,679877000681823,1.0,-1.0,0.0,1151.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,36.0,740425726975861,1.0,-1.0,0.0,874.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,37.0,406360458182849,1.0,-1.0,0.0,1428.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,37.0,679877000681823,0.0,0.0,0.0,1507.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,37.0,740425726975861,1.0,-1.0,0.0,971.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,38.0,406360458182849,0.0,0.0,0.0,2144.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,38.0,679877000681823,1.0,-1.0,0.0,863.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,38.0,740425726975861,1.0,-1.0,0.0,1424.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,39.0,406360458182849,0.0,0.0,0.0,1067.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,39.0,679877000681823,0.0,0.0,0.0,1078.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,39.0,740425726975861,0.0,0.0,0.0,1290.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,40.0,406360458182849,1.0,-1.0,0.0,488.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,40.0,679877000681823,1.0,-1.0,0.0,1005.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,40.0,740425726975861,1.0,-1.0,0.0,988.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,41.0,406360458182849,1.0,1.0,0.0,577.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,41.0,679877000681823,0.0,0.0,0.0,711.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,41.0,740425726975861,0.0,0.0,0.0,760.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,42.0,406360458182849,0.0,0.0,0.0,595.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,42.0,679877000681823,1.0,1.0,0.0,1120.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,42.0,740425726975861,0.0,0.0,0.0,616.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,43.0,406360458182849,1.0,-1.0,0.0,392.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,43.0,679877000681823,1.0,-1.0,0.0,1137.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,43.0,740425726975861,0.0,0.0,0.0,1198.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,44.0,406360458182849,0.0,0.0,0.0,1278.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,44.0,679877000681823,1.0,1.0,0.0,1520.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,44.0,740425726975861,0.0,0.0,0.0,936.0,17,12-13-2023,3,17,0.0
upwards,0.3333333333333333,45.0,406360458182849,1.0,-1.0,0.0,971.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,45.0,679877000681823,1.0,-1.0,0.0,836.0,17,12-13-2023,3,17,1.0
upwards,0.3333333333333333,45.0,740425726975861,0.0,0.0,0.0,998.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,46.0,406360458182849,1.0,1.0,0.0,2843.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,46.0,679877000681823,1.0,1.0,0.0,1282.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,46.0,740425726975861,0.0,0.0,0.0,3964.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,47.0,406360458182849,1.0,1.0,0.0,631.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,47.0,679877000681823,0.0,0.0,0.0,1107.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,47.0,740425726975861,1.0,1.0,0.0,962.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,48.0,406360458182849,1.0,-1.0,0.0,555.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,48.0,679877000681823,1.0,-1.0,0.0,803.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,48.0,740425726975861,1.0,-1.0,0.0,1040.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,49.0,406360458182849,0.0,0.0,0.0,680.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,49.0,679877000681823,1.0,1.0,0.0,989.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,49.0,740425726975861,1.0,1.0,0.0,705.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,50.0,406360458182849,1.0,1.0,0.0,630.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,50.0,679877000681823,1.0,1.0,0.0,1143.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,50.0,740425726975861,0.0,0.0,0.0,1168.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,51.0,406360458182849,0.0,0.0,0.0,623.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,51.0,679877000681823,1.0,1.0,0.0,832.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,51.0,740425726975861,1.0,1.0,0.0,951.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,52.0,406360458182849,1.0,-1.0,0.0,582.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,52.0,679877000681823,1.0,-1.0,0.0,779.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,52.0,740425726975861,1.0,-1.0,0.0,1127.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,53.0,406360458182849,1.0,1.0,0.0,469.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,53.0,679877000681823,0.0,0.0,0.0,1121.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,53.0,740425726975861,0.0,0.0,0.0,1068.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,54.0,406360458182849,1.0,1.0,0.0,824.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,54.0,679877000681823,0.0,0.0,0.0,1279.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,54.0,740425726975861,1.0,1.0,0.0,1134.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,55.0,406360458182849,0.0,0.0,0.0,707.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,55.0,679877000681823,0.0,0.0,0.0,1835.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,55.0,740425726975861,0.0,0.0,0.0,763.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,56.0,406360458182849,1.0,1.0,0.0,661.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,56.0,679877000681823,1.0,1.0,0.0,1334.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,56.0,740425726975861,0.0,0.0,0.0,931.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,57.0,406360458182849,1.0,-1.0,0.0,888.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,57.0,679877000681823,1.0,-1.0,0.0,676.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,57.0,740425726975861,1.0,-1.0,0.0,717.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,58.0,406360458182849,0.0,0.0,0.0,1753.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,58.0,679877000681823,1.0,1.0,0.0,856.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,58.0,740425726975861,1.0,1.0,0.0,1207.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,59.0,406360458182849,1.0,-1.0,0.0,523.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,59.0,679877000681823,1.0,-1.0,0.0,1161.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,59.0,740425726975861,1.0,-1.0,0.0,1028.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,60.0,406360458182849,0.0,0.0,0.0,538.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,60.0,679877000681823,1.0,1.0,0.0,1186.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,60.0,740425726975861,1.0,1.0,0.0,764.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,61.0,406360458182849,1.0,1.0,0.0,827.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,61.0,679877000681823,1.0,1.0,0.0,1088.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,61.0,740425726975861,0.0,0.0,0.0,828.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,62.0,406360458182849,1.0,-1.0,0.0,438.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,62.0,679877000681823,1.0,-1.0,0.0,932.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,62.0,740425726975861,1.0,-1.0,0.0,3291.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,63.0,406360458182849,1.0,-1.0,0.0,589.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,63.0,679877000681823,1.0,-1.0,0.0,954.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,63.0,740425726975861,1.0,-1.0,0.0,675.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,64.0,406360458182849,1.0,-1.0,0.0,467.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,64.0,679877000681823,1.0,-1.0,0.0,1190.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,64.0,740425726975861,1.0,-1.0,0.0,633.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,65.0,406360458182849,0.0,0.0,0.0,491.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,65.0,679877000681823,1.0,1.0,0.0,1048.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,65.0,740425726975861,1.0,1.0,0.0,717.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,66.0,406360458182849,1.0,-1.0,0.0,523.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,66.0,679877000681823,1.0,-1.0,0.0,1167.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,66.0,740425726975861,1.0,-1.0,0.0,772.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,67.0,406360458182849,0.0,0.0,0.0,705.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,67.0,679877000681823,1.0,1.0,0.0,1051.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,67.0,740425726975861,0.0,0.0,0.0,1232.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,68.0,406360458182849,0.0,0.0,0.0,718.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,68.0,679877000681823,1.0,1.0,0.0,834.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,68.0,740425726975861,1.0,1.0,0.0,994.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,69.0,406360458182849,1.0,-1.0,0.0,698.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,69.0,679877000681823,1.0,-1.0,0.0,1074.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,69.0,740425726975861,1.0,-1.0,0.0,918.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,70.0,406360458182849,1.0,-1.0,0.0,647.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,70.0,679877000681823,1.0,-1.0,0.0,809.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,70.0,740425726975861,1.0,-1.0,0.0,1488.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,71.0,406360458182849,0.0,0.0,0.0,721.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,71.0,679877000681823,1.0,1.0,0.0,1070.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,71.0,740425726975861,1.0,1.0,0.0,996.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,72.0,406360458182849,1.0,-1.0,0.0,4456.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,72.0,679877000681823,1.0,-1.0,0.0,1242.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,72.0,740425726975861,1.0,-1.0,0.0,1459.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,73.0,406360458182849,0.0,0.0,0.0,869.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,73.0,679877000681823,1.0,1.0,0.0,1292.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,73.0,740425726975861,1.0,1.0,0.0,1585.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,74.0,406360458182849,1.0,-1.0,0.0,666.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,74.0,679877000681823,1.0,-1.0,0.0,1157.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,74.0,740425726975861,1.0,-1.0,0.0,1015.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,75.0,406360458182849,0.0,0.0,0.0,954.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,75.0,679877000681823,1.0,1.0,0.0,1153.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,75.0,740425726975861,1.0,1.0,0.0,644.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,76.0,406360458182849,1.0,-1.0,0.0,1104.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,76.0,679877000681823,1.0,-1.0,0.0,1441.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,76.0,740425726975861,1.0,-1.0,0.0,1124.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,77.0,406360458182849,0.0,0.0,0.0,898.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,77.0,679877000681823,1.0,1.0,0.0,2254.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,77.0,740425726975861,1.0,1.0,0.0,887.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,78.0,406360458182849,0.0,0.0,0.0,1728.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,78.0,679877000681823,1.0,1.0,0.0,874.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,78.0,740425726975861,1.0,1.0,0.0,767.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,79.0,406360458182849,0.0,0.0,0.0,1266.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,79.0,679877000681823,1.0,1.0,0.0,1504.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,79.0,740425726975861,1.0,1.0,0.0,1431.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,80.0,406360458182849,1.0,-1.0,0.0,972.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,80.0,679877000681823,1.0,-1.0,0.0,1536.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,80.0,740425726975861,1.0,-1.0,0.0,1270.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,81.0,406360458182849,0.0,0.0,0.0,637.0,17,12-13-2023,3,17,0.0
upwards,0.6666666666666666,81.0,679877000681823,1.0,1.0,0.0,1322.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,81.0,740425726975861,1.0,1.0,0.0,864.0,17,12-13-2023,3,17,1.0
upwards,0.6666666666666666,82.0,406360458182849,1.0,-1.0,0.0,869.0,17,12-13-2023,3,17,1.0
